,index,datetime,00060_Mean,00060_Mean_cd,site_no,flow_bool
1601,4803,1995-05-16 00:00:00+00:00,0.0,"A, e",09516500,0
1602,4804,1995-05-17 00:00:00+00:00,0.0,"A, e",09516500,0
1603,4805,1995-05-18 00:00:00+00:00,0.0,"A, e",09516500,0
1604,4806,1995-05-19 00:00:00+00:00,0.0,"A, e",09516500,0
1605,4807,1995-05-20 00:00:00+00:00,0.0,"A, e",09516500,0
1606,4808,1995-05-21 00:00:00+00:00,0.0,"A, e",09516500,0
1607,4809,1995-05-22 00:00:00+00:00,0.0,"A, e",09516500,0
1608,4810,1995-05-23 00:00:00+00:00,0.0,"A, e",09516500,0
1609,4811,1995-05-24 00:00:00+00:00,0.0,"A, e",09516500,0
1610,4812,1995-05-25 00:00:00+00:00,0.0,"A, e",09516500,0
1611,4813,1995-05-26 00:00:00+00:00,0.0,"A, e",09516500,0
1612,4814,1995-05-27 00:00:00+00:00,0.0,"A, e",09516500,0
1613,4815,1995-05-28 00:00:00+00:00,0.0,"A, e",09516500,0
1614,4816,1995-05-29 00:00:00+00:00,0.0,"A, e",09516500,0
1615,4817,1995-06-01 00:00:00+00:00,0.0,"A, e",09516500,0
1616,4818,1995-06-02 00:00:00+00:00,0.0,"A, e",09516500,0
1617,4819,1995-06-03 00:00:00+00:00,0.0,"A, e",09516500,0
1618,4820,1995-06-04 00:00:00+00:00,0.0,"A, e",09516500,0
1619,4821,1995-06-05 00:00:00+00:00,0.0,"A, e",09516500,0
1620,4822,1995-06-06 00:00:00+00:00,0.0,"A, e",09516500,0
1621,4823,1995-06-07 00:00:00+00:00,0.0,"A, e",09516500,0
1622,4824,1995-06-08 00:00:00+00:00,0.0,"A, e",09516500,0
1623,4825,1995-06-09 00:00:00+00:00,0.0,"A, e",09516500,0
1624,4826,1995-06-10 00:00:00+00:00,0.0,"A, e",09516500,0
1625,4827,1995-06-11 00:00:00+00:00,0.0,"A, e",09516500,0
1626,4828,1995-06-12 00:00:00+00:00,0.0,"A, e",09516500,0
1627,4829,1995-06-13 00:00:00+00:00,0.0,"A, e",09516500,0
1628,4830,1995-06-14 00:00:00+00:00,0.0,A,09516500,0
1629,4831,1995-06-15 00:00:00+00:00,0.0,"A, e",09516500,0
1630,4832,1995-06-16 00:00:00+00:00,0.0,"A, e",09516500,0
1631,4833,1995-06-17 00:00:00+00:00,0.0,"A, e",09516500,0
1632,4834,1995-06-18 00:00:00+00:00,0.0,"A, e",09516500,0
1633,4835,1995-06-19 00:00:00+00:00,0.0,"A, e",09516500,0
1634,4836,1995-06-20 00:00:00+00:00,0.0,"A, e",09516500,0
1635,4837,1995-06-21 00:00:00+00:00,0.0,"A, e",09516500,0
1636,4838,1995-06-22 00:00:00+00:00,0.0,"A, e",09516500,0
1637,4839,1995-06-23 00:00:00+00:00,0.0,"A, e",09516500,0
1638,4840,1995-06-24 00:00:00+00:00,0.0,"A, e",09516500,0
1639,4841,1995-06-25 00:00:00+00:00,0.0,"A, e",09516500,0
1640,4842,1995-06-26 00:00:00+00:00,0.0,"A, e",09516500,0
1641,4843,1995-06-27 00:00:00+00:00,0.0,"A, e",09516500,0
1642,4844,1995-06-28 00:00:00+00:00,0.0,"A, e",09516500,0
1643,4845,1995-06-29 00:00:00+00:00,0.0,"A, e",09516500,0
1644,4846,1995-06-30 00:00:00+00:00,0.0,"A, e",09516500,0
1645,4847,1995-06-30 00:00:00+00:00,0.0,"A, e",09516500,0
1646,4848,1995-07-01 00:00:00+00:00,0.0,"A, e",09516500,0
1647,4849,1995-07-02 00:00:00+00:00,0.0,"A, e",09516500,0
1648,4850,1995-07-03 00:00:00+00:00,0.0,"A, e",09516500,0
1649,4851,1995-07-04 00:00:00+00:00,0.0,"A, e",09516500,0
1650,4852,1995-07-05 00:00:00+00:00,0.0,"A, e",09516500,0
1651,4853,1995-07-06 00:00:00+00:00,0.0,"A, e",09516500,0
1652,4854,1995-07-07 00:00:00+00:00,0.0,"A, e",09516500,0
1653,4855,1995-07-08 00:00:00+00:00,0.0,"A, e",09516500,0
1654,4856,1995-07-09 00:00:00+00:00,0.0,A,09516500,0
1655,4857,1995-07-10 00:00:00+00:00,0.0,A,09516500,0
1656,4858,1995-07-11 00:00:00+00:00,0.0,A,09516500,0
1657,4859,1995-07-12 00:00:00+00:00,0.0,A,09516500,0
1658,4860,1995-07-13 00:00:00+00:00,0.0,A,09516500,0
1659,4861,1995-07-14 00:00:00+00:00,0.0,A,09516500,0
1660,4862,1995-07-15 00:00:00+00:00,0.0,A,09516500,0
1661,4863,1995-07-16 00:00:00+00:00,0.0,A,09516500,0
1662,4864,1995-07-17 00:00:00+00:00,0.0,A,09516500,0
1663,4865,1995-07-18 00:00:00+00:00,0.0,A,09516500,0
1664,4866,1995-07-19 00:00:00+00:00,0.0,A,09516500,0
1665,4867,1995-07-20 00:00:00+00:00,0.0,A,09516500,0
1666,4868,1995-07-21 00:00:00+00:00,0.0,A,09516500,0
1667,4869,1995-07-22 00:00:00+00:00,0.0,A,09516500,0
1668,4870,1995-07-23 00:00:00+00:00,0.0,A,09516500,0
1669,4871,1995-07-24 00:00:00+00:00,0.0,A,09516500,0
1670,4872,1995-07-25 00:00:00+00:00,0.0,A,09516500,0
1671,4873,1995-07-26 00:00:00+00:00,0.0,A,09516500,0
1672,4874,1995-07-27 00:00:00+00:00,0.0,A,09516500,0
1673,4875,1995-07-28 00:00:00+00:00,0.0,A,09516500,0
1674,4876,1995-07-29 00:00:00+00:00,0.0,A,09516500,0
1675,4877,1995-07-30 00:00:00+00:00,0.0,A,09516500,0
1676,4878,1995-08-01 00:00:00+00:00,0.0,A,09516500,0
1677,4879,1995-08-02 00:00:00+00:00,0.0,A,09516500,0
1678,4880,1995-08-03 00:00:00+00:00,0.0,A,09516500,0
1679,4881,1995-08-04 00:00:00+00:00,0.0,A,09516500,0
1680,4882,1995-08-05 00:00:00+00:00,0.0,A,09516500,0
1681,4883,1995-08-06 00:00:00+00:00,0.0,A,09516500,0
1682,4884,1995-08-07 00:00:00+00:00,0.0,A,09516500,0
1683,4885,1995-08-08 00:00:00+00:00,0.0,A,09516500,0
1684,4886,1995-08-09 00:00:00+00:00,0.0,A,09516500,0
1685,4887,1995-08-10 00:00:00+00:00,0.0,A,09516500,0
1686,4888,1995-08-11 00:00:00+00:00,0.0,A,09516500,0
1687,4889,1995-08-12 00:00:00+00:00,0.0,A,09516500,0
1688,4890,1995-08-13 00:00:00+00:00,0.0,A,09516500,0
1689,4891,1995-08-14 00:00:00+00:00,0.0,A,09516500,0
1690,4892,1995-08-15 00:00:00+00:00,0.0,A,09516500,0
1691,4893,1995-08-16 00:00:00+00:00,0.0,A,09516500,0
1692,4894,1995-08-17 00:00:00+00:00,0.0,A,09516500,0
1693,4895,1995-08-18 00:00:00+00:00,0.0,A,09516500,0
1694,4896,1995-08-19 00:00:00+00:00,0.0,A,09516500,0
1695,4897,1995-08-20 00:00:00+00:00,0.0,A,09516500,0
1696,4898,1995-08-21 00:00:00+00:00,0.0,A,09516500,0
1697,4899,1995-08-22 00:00:00+00:00,0.0,A,09516500,0
1698,4900,1995-08-23 00:00:00+00:00,0.0,A,09516500,0
1699,4901,1995-08-24 00:00:00+00:00,0.0,A,09516500,0
1700,4902,1995-08-25 00:00:00+00:00,0.0,A,09516500,0
1701,4903,1995-08-26 00:00:00+00:00,0.0,A,09516500,0
1702,4904,1995-08-27 00:00:00+00:00,0.0,A,09516500,0
1703,4905,1995-08-28 00:00:00+00:00,0.0,A,09516500,0
1704,4906,1995-08-29 00:00:00+00:00,0.0,A,09516500,0
1705,4907,1995-08-30 00:00:00+00:00,0.0,A,09516500,0
1706,4908,1995-08-31 00:00:00+00:00,0.0,A,09516500,0
1707,4909,1995-09-01 00:00:00+00:00,0.0,A,09516500,0
1708,4910,1995-09-02 00:00:00+00:00,0.0,A,09516500,0
1709,4911,1995-09-03 00:00:00+00:00,0.0,A,09516500,0
1710,4912,1995-09-04 00:00:00+00:00,0.0,A,09516500,0
1711,4913,1995-09-05 00:00:00+00:00,0.0,A,09516500,0
1712,4914,1995-09-06 00:00:00+00:00,0.0,A,09516500,0
1713,4915,1995-09-07 00:00:00+00:00,0.0,A,09516500,0
1714,4916,1995-09-08 00:00:00+00:00,0.0,A,09516500,0
1715,4917,1995-09-09 00:00:00+00:00,0.0,A,09516500,0
1716,4918,1995-09-10 00:00:00+00:00,0.0,A,09516500,0
1717,4919,1995-09-11 00:00:00+00:00,0.0,A,09516500,0
1718,4920,1995-09-12 00:00:00+00:00,0.0,A,09516500,0
1719,4921,1995-09-13 00:00:00+00:00,0.0,A,09516500,0
1720,4922,1995-09-14 00:00:00+00:00,0.0,A,09516500,0
1721,4923,1995-09-15 00:00:00+00:00,0.0,A,09516500,0
1722,4924,1995-09-16 00:00:00+00:00,0.0,A,09516500,0
1723,4925,1995-09-17 00:00:00+00:00,0.0,A,09516500,0
1724,4926,1995-09-18 00:00:00+00:00,0.0,A,09516500,0
1725,4927,1995-09-19 00:00:00+00:00,0.0,A,09516500,0
1726,4928,1995-09-20 00:00:00+00:00,0.0,A,09516500,0
1727,4929,1995-09-21 00:00:00+00:00,0.0,A,09516500,0
1728,4930,1995-09-22 00:00:00+00:00,0.0,A,09516500,0
1729,4931,1995-09-23 00:00:00+00:00,0.0,A,09516500,0
1730,4932,1995-09-24 00:00:00+00:00,0.0,A,09516500,0
1731,4933,1995-09-25 00:00:00+00:00,0.0,A,09516500,0
1732,4934,1995-09-26 00:00:00+00:00,0.0,A,09516500,0
1733,4935,1995-09-27 00:00:00+00:00,0.0,A,09516500,0
1734,4936,1995-09-28 00:00:00+00:00,0.0,A,09516500,0
1735,4937,1995-09-29 00:00:00+00:00,0.0,A,09516500,0
1736,4938,1995-09-30 00:00:00+00:00,0.0,A,09516500,0
1737,4939,1995-10-01 00:00:00+00:00,0.0,A,09516500,0
1738,4940,1995-10-02 00:00:00+00:00,0.0,A,09516500,0
1739,4941,1995-10-03 00:00:00+00:00,0.0,A,09516500,0
1740,4942,1995-10-04 00:00:00+00:00,0.0,A,09516500,0
1741,4943,1995-10-05 00:00:00+00:00,0.0,A,09516500,0
1742,4944,1995-10-06 00:00:00+00:00,0.0,A,09516500,0
1743,4945,1995-10-07 00:00:00+00:00,0.0,A,09516500,0
1744,4946,1995-10-08 00:00:00+00:00,0.0,A,09516500,0
1745,4947,1995-10-09 00:00:00+00:00,0.0,A,09516500,0
1746,4948,1995-10-10 00:00:00+00:00,0.0,A,09516500,0
1747,4949,1995-10-11 00:00:00+00:00,0.0,A,09516500,0
1748,4950,1995-10-12 00:00:00+00:00,0.0,A,09516500,0
1749,4951,1995-10-13 00:00:00+00:00,0.0,A,09516500,0
1750,4952,1995-10-14 00:00:00+00:00,0.0,A,09516500,0
1751,4953,1995-10-15 00:00:00+00:00,0.0,A,09516500,0
1752,4954,1995-10-16 00:00:00+00:00,0.0,A,09516500,0
1753,4955,1995-10-17 00:00:00+00:00,0.0,A,09516500,0
1754,4956,1995-10-18 00:00:00+00:00,0.0,A,09516500,0
1755,4957,1995-10-19 00:00:00+00:00,0.0,A,09516500,0
1756,4958,1995-10-20 00:00:00+00:00,0.0,A,09516500,0
1757,4959,1995-10-21 00:00:00+00:00,0.0,A,09516500,0
1758,4960,1995-10-22 00:00:00+00:00,0.0,A,09516500,0
1759,4961,1995-10-23 00:00:00+00:00,0.0,A,09516500,0
1760,4962,1995-10-24 00:00:00+00:00,0.0,A,09516500,0
1761,4963,1995-10-25 00:00:00+00:00,0.0,A,09516500,0
1762,4964,1995-10-26 00:00:00+00:00,3585600.0,A,09516500,1
1763,4965,1995-10-27 00:00:00+00:00,0.0,A,09516500,0
1764,4966,1995-10-28 00:00:00+00:00,0.0,A,09516500,0
1765,4967,1995-10-29 00:00:00+00:00,0.0,"A, e",09516500,0
1766,4968,1995-10-30 00:00:00+00:00,0.0,"A, e",09516500,0
1767,4969,1995-10-31 00:00:00+00:00,0.0,"A, e",09516500,0
1768,4970,1995-11-01 00:00:00+00:00,0.0,"A, e",09516500,0
1769,4971,1995-11-02 00:00:00+00:00,0.0,"A, e",09516500,0
1770,4972,1995-11-03 00:00:00+00:00,0.0,"A, e",09516500,0
1771,4973,1995-11-04 00:00:00+00:00,0.0,"A, e",09516500,0
1772,4974,1995-11-05 00:00:00+00:00,0.0,"A, e",09516500,0
1773,4975,1995-11-06 00:00:00+00:00,0.0,"A, e",09516500,0
1774,4976,1995-11-07 00:00:00+00:00,0.0,"A, e",09516500,0
1775,4977,1995-11-08 00:00:00+00:00,0.0,"A, e",09516500,0
1776,4978,1995-11-09 00:00:00+00:00,0.0,"A, e",09516500,0
1777,4979,1995-11-10 00:00:00+00:00,0.0,"A, e",09516500,0
1778,4980,1995-11-11 00:00:00+00:00,0.0,"A, e",09516500,0
1779,4981,1995-11-12 00:00:00+00:00,0.0,"A, e",09516500,0
1780,4982,1995-11-13 00:00:00+00:00,0.0,"A, e",09516500,0
1781,4983,1995-11-14 00:00:00+00:00,0.0,"A, e",09516500,0
1782,4984,1995-11-15 00:00:00+00:00,0.0,"A, e",09516500,0
1783,4985,1995-11-16 00:00:00+00:00,0.0,"A, e",09516500,0
1784,4986,1995-11-17 00:00:00+00:00,0.0,"A, e",09516500,0
1785,4987,1995-11-18 00:00:00+00:00,0.0,"A, e",09516500,0
1786,4988,1995-11-19 00:00:00+00:00,0.0,"A, e",09516500,0
1787,4989,1995-11-20 00:00:00+00:00,0.0,"A, e",09516500,0
1788,4990,1995-11-21 00:00:00+00:00,0.0,"A, e",09516500,0
1789,4991,1995-11-22 00:00:00+00:00,0.0,"A, e",09516500,0
1790,4992,1995-11-23 00:00:00+00:00,0.0,"A, e",09516500,0
1791,4993,1995-11-24 00:00:00+00:00,0.0,"A, e",09516500,0
1792,4994,1995-11-25 00:00:00+00:00,0.0,"A, e",09516500,0
1793,4995,1995-11-26 00:00:00+00:00,0.0,A,09516500,0
1794,4996,1995-11-27 00:00:00+00:00,0.0,"A, e",09516500,0
1795,4997,1995-11-28 00:00:00+00:00,0.0,"A, e",09516500,0
1796,4998,1995-11-29 00:00:00+00:00,0.0,"A, e",09516500,0
1797,4999,1995-11-30 00:00:00+00:00,0.0,"A, e",09516500,0
1798,5000,1995-11-30 00:00:00+00:00,0.0,"A, e",09516500,0
1799,5001,1995-12-01 00:00:00+00:00,0.0,"A, e",09516500,0
1800,5002,1995-12-02 00:00:00+00:00,0.0,"A, e",09516500,0
1801,5003,1995-12-03 00:00:00+00:00,0.0,"A, e",09516500,0
1802,5004,1995-12-04 00:00:00+00:00,0.0,"A, e",09516500,0
1803,5005,1995-12-05 00:00:00+00:00,0.0,"A, e",09516500,0
1804,5006,1995-12-06 00:00:00+00:00,0.0,"A, e",09516500,0
1805,5007,1995-12-07 00:00:00+00:00,0.0,"A, e",09516500,0
1806,5008,1995-12-08 00:00:00+00:00,0.0,"A, e",09516500,0
1807,5009,1995-12-09 00:00:00+00:00,0.0,"A, e",09516500,0
1808,5010,1995-12-10 00:00:00+00:00,0.0,A,09516500,0
1809,5011,1995-12-11 00:00:00+00:00,993600.0,A,09516500,1
1810,5012,1995-12-12 00:00:00+00:00,0.0,"A, e",09516500,0
1811,5013,1995-12-13 00:00:00+00:00,0.0,A,09516500,0
1812,5014,1995-12-14 00:00:00+00:00,0.0,"A, e",09516500,0
1813,5015,1995-12-15 00:00:00+00:00,0.0,"A, e",09516500,0
1814,5016,1995-12-16 00:00:00+00:00,0.0,"A, e",09516500,0
1815,5017,1995-12-17 00:00:00+00:00,0.0,"A, e",09516500,0
1816,5018,1995-12-18 00:00:00+00:00,0.0,"A, e",09516500,0
1817,5019,1995-12-19 00:00:00+00:00,0.0,"A, e",09516500,0
1818,5020,1995-12-20 00:00:00+00:00,0.0,"A, e",09516500,0
1819,5021,1995-12-21 00:00:00+00:00,0.0,"A, e",09516500,0
1820,5022,1995-12-22 00:00:00+00:00,0.0,"A, e",09516500,0
1821,5023,1995-12-23 00:00:00+00:00,0.0,"A, e",09516500,0
1822,5024,1995-12-24 00:00:00+00:00,0.0,"A, e",09516500,0
1823,5025,1995-12-25 00:00:00+00:00,0.0,"A, e",09516500,0
1824,5026,1995-12-26 00:00:00+00:00,0.0,"A, e",09516500,0
1825,5027,1995-12-27 00:00:00+00:00,0.0,"A, e",09516500,0
1826,5028,1995-12-28 00:00:00+00:00,0.0,"A, e",09516500,0
1827,5029,1995-12-29 00:00:00+00:00,0.0,"A, e",09516500,0
1828,5030,1995-12-30 00:00:00+00:00,0.0,"A, e",09516500,0
1829,5031,1996-01-01 00:00:00+00:00,0.0,A,09516500,0
1830,5032,1996-01-02 00:00:00+00:00,0.0,A,09516500,0
1831,5033,1996-01-03 00:00:00+00:00,0.0,A,09516500,0
1832,5034,1996-01-04 00:00:00+00:00,0.0,A,09516500,0
1833,5035,1996-01-05 00:00:00+00:00,0.0,A,09516500,0
1834,5036,1996-01-06 00:00:00+00:00,0.0,A,09516500,0
1835,5037,1996-01-07 00:00:00+00:00,0.0,A,09516500,0
1836,5038,1996-01-08 00:00:00+00:00,0.0,A,09516500,0
1837,5039,1996-01-09 00:00:00+00:00,0.0,A,09516500,0
1838,5040,1996-01-10 00:00:00+00:00,0.0,A,09516500,0
1839,5041,1996-01-11 00:00:00+00:00,0.0,A,09516500,0
1840,5042,1996-01-12 00:00:00+00:00,0.0,A,09516500,0
1841,5043,1996-01-13 00:00:00+00:00,0.0,A,09516500,0
1842,5044,1996-01-14 00:00:00+00:00,0.0,A,09516500,0
1843,5045,1996-01-15 00:00:00+00:00,0.0,A,09516500,0
1844,5046,1996-01-16 00:00:00+00:00,0.0,A,09516500,0
1845,5047,1996-01-17 00:00:00+00:00,0.0,A,09516500,0
1846,5048,1996-01-18 00:00:00+00:00,0.0,A,09516500,0
1847,5049,1996-01-19 00:00:00+00:00,0.0,A,09516500,0
1848,5050,1996-01-20 00:00:00+00:00,0.0,A,09516500,0
1849,5051,1996-01-21 00:00:00+00:00,0.0,A,09516500,0
1850,5052,1996-01-22 00:00:00+00:00,0.0,A,09516500,0
1851,5053,1996-01-23 00:00:00+00:00,0.0,A,09516500,0
1852,5054,1996-01-24 00:00:00+00:00,0.0,A,09516500,0
1853,5055,1996-01-25 00:00:00+00:00,0.0,A,09516500,0
1854,5056,1996-01-26 00:00:00+00:00,0.0,A,09516500,0
1855,5057,1996-01-27 00:00:00+00:00,0.0,A,09516500,0
1856,5058,1996-01-28 00:00:00+00:00,0.0,A,09516500,0
1857,5059,1996-01-29 00:00:00+00:00,0.0,A,09516500,0
1858,5060,1996-01-30 00:00:00+00:00,0.0,A,09516500,0
1859,5061,1996-01-31 00:00:00+00:00,0.0,A,09516500,0
1860,5062,1996-02-01 00:00:00+00:00,0.0,A,09516500,0
1861,5063,1996-02-02 00:00:00+00:00,0.0,A,09516500,0
1862,5064,1996-02-03 00:00:00+00:00,0.0,A,09516500,0
1863,5065,1996-02-04 00:00:00+00:00,0.0,A,09516500,0
1864,5066,1996-02-05 00:00:00+00:00,0.0,A,09516500,0
1865,5067,1996-02-06 00:00:00+00:00,0.0,A,09516500,0
1866,5068,1996-02-07 00:00:00+00:00,0.0,A,09516500,0
1867,5069,1996-02-08 00:00:00+00:00,0.0,A,09516500,0
1868,5070,1996-02-09 00:00:00+00:00,0.0,A,09516500,0
1869,5071,1996-02-10 00:00:00+00:00,0.0,A,09516500,0
1870,5072,1996-02-11 00:00:00+00:00,0.0,A,09516500,0
1871,5073,1996-02-12 00:00:00+00:00,0.0,A,09516500,0
1872,5074,1996-02-13 00:00:00+00:00,0.0,A,09516500,0
1873,5075,1996-02-14 00:00:00+00:00,0.0,A,09516500,0
1874,5076,1996-02-15 00:00:00+00:00,0.0,A,09516500,0
1875,5077,1996-02-16 00:00:00+00:00,0.0,A,09516500,0
1876,5078,1996-02-17 00:00:00+00:00,0.0,A,09516500,0
1877,5079,1996-02-18 00:00:00+00:00,0.0,A,09516500,0
1878,5080,1996-02-19 00:00:00+00:00,0.0,A,09516500,0
1879,5081,1996-02-20 00:00:00+00:00,0.0,A,09516500,0
1880,5082,1996-02-21 00:00:00+00:00,0.0,A,09516500,0
1881,5083,1996-02-22 00:00:00+00:00,0.0,A,09516500,0
1882,5084,1996-02-23 00:00:00+00:00,0.0,A,09516500,0
1883,5085,1996-02-24 00:00:00+00:00,0.0,A,09516500,0
1884,5086,1996-02-25 00:00:00+00:00,0.0,A,09516500,0
1885,5087,1996-02-26 00:00:00+00:00,0.0,A,09516500,0
1886,5088,1996-02-27 00:00:00+00:00,0.0,A,09516500,0
1887,5089,1996-02-28 00:00:00+00:00,0.0,A,09516500,0
1888,5090,1996-02-29 00:00:00+00:00,0.0,A,09516500,0
1889,5091,1996-02-29 00:00:00+00:00,0.0,A,09516500,0
1890,5092,1996-03-01 00:00:00+00:00,0.0,A,09516500,0
1891,5093,1996-03-02 00:00:00+00:00,0.0,A,09516500,0
1892,5094,1996-03-03 00:00:00+00:00,0.0,A,09516500,0
1893,5095,1996-03-04 00:00:00+00:00,0.0,A,09516500,0
1894,5096,1996-03-05 00:00:00+00:00,0.0,A,09516500,0
1895,5097,1996-03-06 00:00:00+00:00,0.0,A,09516500,0
1896,5098,1996-03-07 00:00:00+00:00,0.0,A,09516500,0
1897,5099,1996-03-08 00:00:00+00:00,0.0,A,09516500,0
1898,5100,1996-03-09 00:00:00+00:00,0.0,A,09516500,0
1899,5101,1996-03-10 00:00:00+00:00,0.0,A,09516500,0
1900,5102,1996-03-11 00:00:00+00:00,0.0,A,09516500,0
1901,5103,1996-03-12 00:00:00+00:00,0.0,A,09516500,0
1902,5104,1996-03-13 00:00:00+00:00,0.0,A,09516500,0
1903,5105,1996-03-14 00:00:00+00:00,0.0,A,09516500,0
1904,5106,1996-03-15 00:00:00+00:00,0.0,A,09516500,0
1905,5107,1996-03-16 00:00:00+00:00,0.0,A,09516500,0
1906,5108,1996-03-17 00:00:00+00:00,0.0,A,09516500,0
1907,5109,1996-03-18 00:00:00+00:00,0.0,A,09516500,0
1908,5110,1996-03-19 00:00:00+00:00,0.0,A,09516500,0
1909,5111,1996-03-20 00:00:00+00:00,0.0,A,09516500,0
1910,5112,1996-03-21 00:00:00+00:00,0.0,A,09516500,0
1911,5113,1996-03-22 00:00:00+00:00,0.0,A,09516500,0
1912,5114,1996-03-23 00:00:00+00:00,0.0,A,09516500,0
1913,5115,1996-03-24 00:00:00+00:00,0.0,A,09516500,0
1914,5116,1996-03-25 00:00:00+00:00,0.0,A,09516500,0
1915,5117,1996-03-26 00:00:00+00:00,0.0,A,09516500,0
1916,5118,1996-03-27 00:00:00+00:00,0.0,A,09516500,0
1917,5119,1996-03-28 00:00:00+00:00,0.0,A,09516500,0
1918,5120,1996-03-29 00:00:00+00:00,0.0,A,09516500,0
1919,5121,1996-03-30 00:00:00+00:00,0.0,A,09516500,0
1920,5122,1996-03-31 00:00:00+00:00,0.0,A,09516500,0
1921,5123,1996-04-01 00:00:00+00:00,0.0,A,09516500,0
1922,5124,1996-04-02 00:00:00+00:00,0.0,A,09516500,0
1923,5125,1996-04-03 00:00:00+00:00,0.0,A,09516500,0
1924,5126,1996-04-04 00:00:00+00:00,0.0,A,09516500,0
1925,5127,1996-04-05 00:00:00+00:00,0.0,A,09516500,0
1926,5128,1996-04-06 00:00:00+00:00,0.0,A,09516500,0
1927,5129,1996-04-07 00:00:00+00:00,0.0,A,09516500,0
1928,5130,1996-04-08 00:00:00+00:00,0.0,A,09516500,0
1929,5131,1996-04-09 00:00:00+00:00,0.0,A,09516500,0
1930,5132,1996-04-10 00:00:00+00:00,0.0,A,09516500,0
1931,5133,1996-04-11 00:00:00+00:00,0.0,A,09516500,0
1932,5134,1996-04-12 00:00:00+00:00,0.0,A,09516500,0
1933,5135,1996-04-13 00:00:00+00:00,388800.0,"A, e",09516500,1
1934,5136,1996-04-14 00:00:00+00:00,345600.0,"A, e",09516500,1
1935,5137,1996-04-15 00:00:00+00:00,302400.0,"A, e",09516500,1
1936,5138,1996-04-16 00:00:00+00:00,302400.0,"A, e",09516500,1
1937,5139,1996-04-17 00:00:00+00:00,259200.0,"A, e",09516500,1
1938,5140,1996-04-18 00:00:00+00:00,216000.0,"A, e",09516500,1
1939,5141,1996-04-19 00:00:00+00:00,172800.0,"A, e",09516500,1
1940,5142,1996-04-20 00:00:00+00:00,129600.0,"A, e",09516500,1
1941,5143,1996-04-21 00:00:00+00:00,129600.0,"A, e",09516500,1
1942,5144,1996-04-22 00:00:00+00:00,86400.0,"A, e",09516500,1
1943,5145,1996-04-23 00:00:00+00:00,43200.0,"A, e",09516500,1
1944,5146,1996-04-24 00:00:00+00:00,0.0,"A, e",09516500,0
1945,5147,1996-04-25 00:00:00+00:00,0.0,"A, e",09516500,0
1946,5148,1996-04-26 00:00:00+00:00,0.0,"A, e",09516500,0
1947,5149,1996-04-27 00:00:00+00:00,0.0,"A, e",09516500,0
1948,5150,1996-04-28 00:00:00+00:00,0.0,"A, e",09516500,0
1949,5151,1996-04-29 00:00:00+00:00,0.0,"A, e",09516500,0
1950,5152,1996-04-30 00:00:00+00:00,0.0,"A, e",09516500,0
1951,5153,1996-04-30 00:00:00+00:00,0.0,"A, e",09516500,0
1952,5154,1996-05-01 00:00:00+00:00,0.0,"A, e",09516500,0
1953,5155,1996-05-02 00:00:00+00:00,0.0,"A, e",09516500,0
1954,5156,1996-05-03 00:00:00+00:00,0.0,"A, e",09516500,0
1955,5157,1996-05-04 00:00:00+00:00,0.0,"A, e",09516500,0
1956,5158,1996-05-05 00:00:00+00:00,0.0,"A, e",09516500,0
1957,5159,1996-05-06 00:00:00+00:00,0.0,"A, e",09516500,0
1958,5160,1996-05-07 00:00:00+00:00,0.0,"A, e",09516500,0
1959,5161,1996-05-08 00:00:00+00:00,0.0,"A, e",09516500,0
1960,5162,1996-05-09 00:00:00+00:00,0.0,"A, e",09516500,0
1961,5163,1996-05-10 00:00:00+00:00,0.0,"A, e",09516500,0
1962,5164,1996-05-11 00:00:00+00:00,0.0,"A, e",09516500,0
1963,5165,1996-05-12 00:00:00+00:00,0.0,"A, e",09516500,0
1964,5166,1996-05-13 00:00:00+00:00,0.0,"A, e",09516500,0
1965,5167,1996-05-14 00:00:00+00:00,0.0,"A, e",09516500,0
1966,5168,1996-05-15 00:00:00+00:00,0.0,"A, e",09516500,0
1967,5169,1996-05-16 00:00:00+00:00,0.0,"A, e",09516500,0
1968,5170,1996-05-17 00:00:00+00:00,0.0,"A, e",09516500,0
1969,5171,1996-05-18 00:00:00+00:00,0.0,"A, e",09516500,0
1970,5172,1996-05-19 00:00:00+00:00,0.0,"A, e",09516500,0
1971,5173,1996-05-20 00:00:00+00:00,0.0,"A, e",09516500,0
1972,5174,1996-05-21 00:00:00+00:00,0.0,"A, e",09516500,0
1973,5175,1996-05-22 00:00:00+00:00,0.0,"A, e",09516500,0
1974,5176,1996-05-23 00:00:00+00:00,0.0,"A, e",09516500,0
1975,5177,1996-05-24 00:00:00+00:00,0.0,"A, e",09516500,0
1976,5178,1996-05-25 00:00:00+00:00,0.0,"A, e",09516500,0
1977,5179,1996-05-26 00:00:00+00:00,0.0,"A, e",09516500,0
1978,5180,1996-05-27 00:00:00+00:00,0.0,"A, e",09516500,0
1979,5181,1996-05-28 00:00:00+00:00,0.0,"A, e",09516500,0
1980,5182,1996-06-01 00:00:00+00:00,0.0,"A, e",09516500,0
1981,5183,1996-06-02 00:00:00+00:00,0.0,"A, e",09516500,0
1982,5184,1996-06-03 00:00:00+00:00,0.0,"A, e",09516500,0
1983,5185,1996-06-04 00:00:00+00:00,0.0,"A, e",09516500,0
1984,5186,1996-06-05 00:00:00+00:00,0.0,"A, e",09516500,0
