,index,datetime,00060_Mean,00060_Mean_cd,site_no,flow_bool
2112,24228,1995-10-13 00:00:00+00:00,0.0,A,06774000,0
2113,24229,1995-10-14 00:00:00+00:00,0.0,A,06774000,0
2114,24230,1995-10-15 00:00:00+00:00,0.0,A,06774000,0
2115,24231,1995-10-16 00:00:00+00:00,0.0,A,06774000,0
2116,24232,1995-10-17 00:00:00+00:00,0.0,A,06774000,0
2117,24233,1995-10-18 00:00:00+00:00,0.0,A,06774000,0
2118,24234,1995-10-19 00:00:00+00:00,0.0,A,06774000,0
2119,24235,1995-10-20 00:00:00+00:00,0.0,A,06774000,0
2120,24236,1995-10-21 00:00:00+00:00,0.0,A,06774000,0
2121,24237,1995-10-22 00:00:00+00:00,0.0,A,06774000,0
2122,24238,1995-10-23 00:00:00+00:00,0.0,A,06774000,0
2123,24239,1995-10-24 00:00:00+00:00,0.0,A,06774000,0
2124,24240,1995-10-25 00:00:00+00:00,0.0,A,06774000,0
2125,24241,1995-10-26 00:00:00+00:00,0.0,A,06774000,0
2126,24242,1995-10-27 00:00:00+00:00,0.0,A,06774000,0
2127,24243,1995-10-28 00:00:00+00:00,0.0,A,06774000,0
2128,24244,1995-10-29 00:00:00+00:00,0.0,A,06774000,0
2129,24245,1995-10-30 00:00:00+00:00,0.0,A,06774000,0
2130,24246,1995-10-31 00:00:00+00:00,0.0,A,06774000,0
2131,24247,1995-11-01 00:00:00+00:00,0.0,A,06774000,0
2132,24248,1995-11-02 00:00:00+00:00,0.0,A,06774000,0
2133,24249,1995-11-03 00:00:00+00:00,0.0,A,06774000,0
2134,24250,1995-11-04 00:00:00+00:00,0.0,A,06774000,0
2135,24251,1995-11-05 00:00:00+00:00,0.0,A,06774000,0
2136,24252,1995-11-06 00:00:00+00:00,0.0,A,06774000,0
2137,24253,1995-11-07 00:00:00+00:00,0.0,A,06774000,0
2138,24254,1995-11-08 00:00:00+00:00,0.0,A,06774000,0
2139,24255,1995-11-09 00:00:00+00:00,0.0,A,06774000,0
2140,24256,1995-11-10 00:00:00+00:00,0.0,A,06774000,0
2141,24257,1995-11-11 00:00:00+00:00,0.0,A,06774000,0
2142,24258,1995-11-12 00:00:00+00:00,0.0,A,06774000,0
2143,24259,1995-11-13 00:00:00+00:00,0.0,A,06774000,0
2144,24260,1995-11-14 00:00:00+00:00,0.0,A,06774000,0
2145,24261,1995-11-15 00:00:00+00:00,0.0,A,06774000,0
2146,24262,1995-11-16 00:00:00+00:00,0.0,A,06774000,0
2147,24263,1995-11-17 00:00:00+00:00,0.0,A,06774000,0
2148,24264,1995-11-18 00:00:00+00:00,0.0,A,06774000,0
2149,24265,1995-11-19 00:00:00+00:00,0.0,A,06774000,0
2150,24266,1995-11-20 00:00:00+00:00,0.0,A,06774000,0
2151,24267,1995-11-21 00:00:00+00:00,0.0,A,06774000,0
2152,24268,1995-11-22 00:00:00+00:00,0.0,A,06774000,0
2153,24269,1995-11-23 00:00:00+00:00,0.0,A,06774000,0
2154,24270,1995-11-24 00:00:00+00:00,0.0,A,06774000,0
2155,24271,1995-11-25 00:00:00+00:00,0.0,A,06774000,0
2156,24272,1995-11-26 00:00:00+00:00,0.0,A,06774000,0
2157,24273,1995-11-27 00:00:00+00:00,0.0,A,06774000,0
2158,24274,1995-11-28 00:00:00+00:00,0.0,A,06774000,0
2159,24275,1995-11-29 00:00:00+00:00,0.0,A,06774000,0
2160,24276,1995-11-30 00:00:00+00:00,0.0,A,06774000,0
2161,24277,1995-11-30 00:00:00+00:00,0.0,A,06774000,0
2162,24278,1995-12-01 00:00:00+00:00,0.0,A,06774000,0
2163,24279,1995-12-02 00:00:00+00:00,0.0,A,06774000,0
2164,24280,1995-12-03 00:00:00+00:00,0.0,A,06774000,0
2165,24281,1995-12-04 00:00:00+00:00,0.0,A,06774000,0
2166,24282,1995-12-05 00:00:00+00:00,0.0,A,06774000,0
2167,24283,1995-12-06 00:00:00+00:00,0.0,A,06774000,0
2168,24284,1995-12-07 00:00:00+00:00,0.0,A,06774000,0
2169,24285,1995-12-08 00:00:00+00:00,0.0,A,06774000,0
2170,24286,1995-12-09 00:00:00+00:00,0.0,A,06774000,0
2171,24287,1995-12-10 00:00:00+00:00,0.0,A,06774000,0
2172,24288,1995-12-11 00:00:00+00:00,0.0,A,06774000,0
2173,24289,1995-12-12 00:00:00+00:00,0.0,A,06774000,0
2174,24290,1995-12-13 00:00:00+00:00,0.0,A,06774000,0
2175,24291,1995-12-14 00:00:00+00:00,0.0,A,06774000,0
2176,24292,1995-12-15 00:00:00+00:00,0.0,A,06774000,0
2177,24293,1995-12-16 00:00:00+00:00,0.0,A,06774000,0
2178,24294,1995-12-17 00:00:00+00:00,0.0,A,06774000,0
2179,24295,1995-12-18 00:00:00+00:00,0.0,A,06774000,0
2180,24296,1995-12-19 00:00:00+00:00,0.0,A,06774000,0
2181,24297,1995-12-20 00:00:00+00:00,0.0,A,06774000,0
2182,24298,1995-12-21 00:00:00+00:00,0.0,A,06774000,0
2183,24299,1995-12-22 00:00:00+00:00,16416000.0,A,06774000,1
2184,24300,1995-12-23 00:00:00+00:00,57024000.0,A,06774000,1
2185,24301,1995-12-24 00:00:00+00:00,102816000.0,A,06774000,1
2186,24302,1995-12-25 00:00:00+00:00,133920000.0,A,06774000,1
2187,24303,1995-12-26 00:00:00+00:00,168480000.0,A,06774000,1
2188,24304,1995-12-27 00:00:00+00:00,170208000.0,A,06774000,1
2189,24305,1995-12-28 00:00:00+00:00,131328000.0,A,06774000,1
2190,24306,1995-12-29 00:00:00+00:00,127872000.0,A,06774000,1
2191,24307,1995-12-30 00:00:00+00:00,137376000.0,A,06774000,1
2192,24308,1996-01-01 00:00:00+00:00,115776000.0,A,06774000,1
2193,24309,1996-01-02 00:00:00+00:00,86400000.0,A,06774000,1
2194,24310,1996-01-03 00:00:00+00:00,69120000.0,A,06774000,1
2195,24311,1996-01-04 00:00:00+00:00,57888000.0,A,06774000,1
2196,24312,1996-01-05 00:00:00+00:00,49248000.0,A,06774000,1
2197,24313,1996-01-06 00:00:00+00:00,43200000.0,A,06774000,1
2198,24314,1996-01-07 00:00:00+00:00,36288000.0,A,06774000,1
2199,24315,1996-01-08 00:00:00+00:00,44928000.0,A,06774000,1
2200,24316,1996-01-09 00:00:00+00:00,46656000.0,A,06774000,1
2201,24317,1996-01-10 00:00:00+00:00,33696000.0,A,06774000,1
2202,24318,1996-01-11 00:00:00+00:00,25920000.0,A,06774000,1
2203,24319,1996-01-12 00:00:00+00:00,0.0,A,06774000,0
2204,24320,1996-01-13 00:00:00+00:00,3456000.0,A,06774000,1
2205,24321,1996-01-14 00:00:00+00:00,5184000.0,A,06774000,1
2206,24322,1996-01-15 00:00:00+00:00,0.0,A,06774000,0
2207,24323,1996-01-16 00:00:00+00:00,0.0,A,06774000,0
2208,24324,1996-01-17 00:00:00+00:00,0.0,A,06774000,0
2209,24325,1996-01-18 00:00:00+00:00,0.0,A,06774000,0
2210,24326,1996-01-19 00:00:00+00:00,0.0,A,06774000,0
2211,24327,1996-01-20 00:00:00+00:00,0.0,A,06774000,0
2212,24328,1996-01-21 00:00:00+00:00,0.0,A,06774000,0
2213,24329,1996-01-22 00:00:00+00:00,0.0,A,06774000,0
2214,24330,1996-01-23 00:00:00+00:00,0.0,A,06774000,0
2215,24331,1996-01-24 00:00:00+00:00,0.0,A,06774000,0
2216,24332,1996-01-25 00:00:00+00:00,0.0,A,06774000,0
2217,24333,1996-01-26 00:00:00+00:00,0.0,A,06774000,0
2218,24334,1996-01-27 00:00:00+00:00,0.0,A,06774000,0
2219,24335,1996-01-28 00:00:00+00:00,0.0,A,06774000,0
2220,24336,1996-01-29 00:00:00+00:00,0.0,A,06774000,0
2221,24337,1996-01-30 00:00:00+00:00,0.0,A,06774000,0
2222,24338,1996-01-31 00:00:00+00:00,0.0,A,06774000,0
2223,24339,1996-02-01 00:00:00+00:00,0.0,A,06774000,0
2224,24340,1996-02-02 00:00:00+00:00,0.0,A,06774000,0
2225,24341,1996-02-03 00:00:00+00:00,0.0,A,06774000,0
2226,24342,1996-02-04 00:00:00+00:00,0.0,A,06774000,0
2227,24343,1996-02-05 00:00:00+00:00,0.0,A,06774000,0
2228,24344,1996-02-06 00:00:00+00:00,0.0,A,06774000,0
2229,24345,1996-02-07 00:00:00+00:00,0.0,A,06774000,0
2230,24346,1996-02-08 00:00:00+00:00,0.0,A,06774000,0
2231,24347,1996-02-09 00:00:00+00:00,0.0,A,06774000,0
2232,24348,1996-02-10 00:00:00+00:00,0.0,A,06774000,0
2233,24349,1996-02-11 00:00:00+00:00,0.0,A,06774000,0
2234,24350,1996-02-12 00:00:00+00:00,0.0,A,06774000,0
2235,24351,1996-02-13 00:00:00+00:00,0.0,A,06774000,0
2236,24352,1996-02-14 00:00:00+00:00,0.0,A,06774000,0
2237,24353,1996-02-15 00:00:00+00:00,0.0,A,06774000,0
2238,24354,1996-02-16 00:00:00+00:00,0.0,A,06774000,0
2239,24355,1996-02-17 00:00:00+00:00,163296000.0,A,06774000,1
2240,24356,1996-02-18 00:00:00+00:00,153792000.0,A,06774000,1
2241,24357,1996-02-19 00:00:00+00:00,98496000.0,A,06774000,1
2242,24358,1996-02-20 00:00:00+00:00,83808000.0,A,06774000,1
2243,24359,1996-02-21 00:00:00+00:00,69984000.0,A,06774000,1
2244,24360,1996-02-22 00:00:00+00:00,65664000.0,A,06774000,1
2245,24361,1996-02-23 00:00:00+00:00,42336000.0,A,06774000,1
2246,24362,1996-02-24 00:00:00+00:00,6048000.0,A,06774000,1
2247,24363,1996-02-25 00:00:00+00:00,0.0,A,06774000,0
2248,24364,1996-02-26 00:00:00+00:00,0.0,A,06774000,0
2249,24365,1996-02-27 00:00:00+00:00,0.0,A,06774000,0
2250,24366,1996-02-28 00:00:00+00:00,0.0,A,06774000,0
2251,24367,1996-02-29 00:00:00+00:00,0.0,A,06774000,0
2252,24368,1996-02-29 00:00:00+00:00,47520000.0,A,06774000,1
2253,24369,1996-03-01 00:00:00+00:00,67392000.0,A,06774000,1
2254,24370,1996-03-02 00:00:00+00:00,23328000.0,A,06774000,1
2255,24371,1996-03-03 00:00:00+00:00,12960000.0,A,06774000,1
2256,24372,1996-03-04 00:00:00+00:00,6048000.0,A,06774000,1
2257,24373,1996-03-05 00:00:00+00:00,3456000.0,A,06774000,1
2258,24374,1996-03-06 00:00:00+00:00,5184000.0,A,06774000,1
2259,24375,1996-03-07 00:00:00+00:00,0.0,A,06774000,0
2260,24376,1996-03-08 00:00:00+00:00,0.0,A,06774000,0
2261,24377,1996-03-09 00:00:00+00:00,0.0,A,06774000,0
2262,24378,1996-03-10 00:00:00+00:00,0.0,A,06774000,0
2263,24379,1996-03-11 00:00:00+00:00,0.0,A,06774000,0
2264,24380,1996-03-12 00:00:00+00:00,0.0,A,06774000,0
2265,24381,1996-03-13 00:00:00+00:00,0.0,A,06774000,0
2266,24382,1996-03-14 00:00:00+00:00,0.0,A,06774000,0
2267,24383,1996-03-15 00:00:00+00:00,0.0,A,06774000,0
2268,24384,1996-03-16 00:00:00+00:00,0.0,A,06774000,0
2269,24385,1996-03-17 00:00:00+00:00,0.0,A,06774000,0
2270,24386,1996-03-18 00:00:00+00:00,0.0,"A, e",06774000,0
2271,24387,1996-03-19 00:00:00+00:00,0.0,"A, e",06774000,0
2272,24388,1996-03-20 00:00:00+00:00,0.0,"A, e",06774000,0
2273,24389,1996-03-21 00:00:00+00:00,0.0,"A, e",06774000,0
2274,24390,1996-03-22 00:00:00+00:00,0.0,"A, e",06774000,0
2275,24391,1996-03-23 00:00:00+00:00,0.0,"A, e",06774000,0
2276,24392,1996-03-24 00:00:00+00:00,0.0,"A, e",06774000,0
2277,24393,1996-03-25 00:00:00+00:00,0.0,"A, e",06774000,0
2278,24394,1996-03-26 00:00:00+00:00,0.0,"A, e",06774000,0
2279,24395,1996-03-27 00:00:00+00:00,0.0,"A, e",06774000,0
2280,24396,1996-03-28 00:00:00+00:00,0.0,"A, e",06774000,0
2281,24397,1996-03-29 00:00:00+00:00,0.0,"A, e",06774000,0
2282,24398,1996-03-30 00:00:00+00:00,0.0,"A, e",06774000,0
2283,24399,1996-03-31 00:00:00+00:00,0.0,"A, e",06774000,0
2284,24400,1996-04-01 00:00:00+00:00,0.0,"A, e",06774000,0
2285,24401,1996-04-02 00:00:00+00:00,0.0,"A, e",06774000,0
2286,24402,1996-04-03 00:00:00+00:00,0.0,"A, e",06774000,0
2287,24403,1996-04-04 00:00:00+00:00,0.0,"A, e",06774000,0
2288,24404,1996-04-05 00:00:00+00:00,0.0,"A, e",06774000,0
2289,24405,1996-04-06 00:00:00+00:00,0.0,"A, e",06774000,0
2290,24406,1996-04-07 00:00:00+00:00,0.0,"A, e",06774000,0
2291,24407,1996-04-08 00:00:00+00:00,0.0,"A, e",06774000,0
2292,24408,1996-04-09 00:00:00+00:00,0.0,"A, e",06774000,0
2293,24409,1996-04-10 00:00:00+00:00,0.0,"A, e",06774000,0
2294,24410,1996-04-11 00:00:00+00:00,0.0,"A, e",06774000,0
2295,24411,1996-04-12 00:00:00+00:00,0.0,"A, e",06774000,0
2296,24412,1996-04-13 00:00:00+00:00,0.0,"A, e",06774000,0
2297,24413,1996-04-14 00:00:00+00:00,0.0,"A, e",06774000,0
2298,24414,1996-04-15 00:00:00+00:00,0.0,"A, e",06774000,0
2299,24415,1996-04-16 00:00:00+00:00,0.0,"A, e",06774000,0
2300,24416,1996-04-17 00:00:00+00:00,0.0,"A, e",06774000,0
2301,24417,1996-04-18 00:00:00+00:00,0.0,"A, e",06774000,0
2302,24418,1996-04-19 00:00:00+00:00,0.0,"A, e",06774000,0
2303,24419,1996-04-20 00:00:00+00:00,0.0,"A, e",06774000,0
2304,24420,1996-04-21 00:00:00+00:00,0.0,"A, e",06774000,0
2305,24421,1996-04-22 00:00:00+00:00,0.0,"A, e",06774000,0
2306,24422,1996-04-23 00:00:00+00:00,0.0,"A, e",06774000,0
2307,24423,1996-04-24 00:00:00+00:00,0.0,"A, e",06774000,0
2308,24424,1996-04-25 00:00:00+00:00,0.0,"A, e",06774000,0
2309,24425,1996-04-26 00:00:00+00:00,0.0,"A, e",06774000,0
2310,24426,1996-04-27 00:00:00+00:00,0.0,"A, e",06774000,0
2311,24427,1996-04-28 00:00:00+00:00,0.0,"A, e",06774000,0
2312,24428,1996-04-29 00:00:00+00:00,0.0,"A, e",06774000,0
2313,24429,1996-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
2314,24430,1996-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
2315,24431,1996-05-01 00:00:00+00:00,0.0,"A, e",06774000,0
2316,24432,1996-05-02 00:00:00+00:00,0.0,"A, e",06774000,0
2317,24433,1996-05-03 00:00:00+00:00,0.0,"A, e",06774000,0
2318,24434,1996-05-04 00:00:00+00:00,0.0,"A, e",06774000,0
2319,24435,1996-05-05 00:00:00+00:00,0.0,"A, e",06774000,0
2320,24436,1996-05-06 00:00:00+00:00,0.0,"A, e",06774000,0
2321,24437,1996-05-07 00:00:00+00:00,0.0,"A, e",06774000,0
2322,24438,1996-05-08 00:00:00+00:00,0.0,"A, e",06774000,0
2323,24439,1996-05-09 00:00:00+00:00,0.0,"A, e",06774000,0
2324,24440,1996-05-10 00:00:00+00:00,0.0,"A, e",06774000,0
2325,24441,1996-05-11 00:00:00+00:00,0.0,"A, e",06774000,0
2326,24442,1996-05-12 00:00:00+00:00,0.0,"A, e",06774000,0
2327,24443,1996-05-13 00:00:00+00:00,0.0,"A, e",06774000,0
2328,24444,1996-05-14 00:00:00+00:00,0.0,"A, e",06774000,0
2329,24445,1996-05-15 00:00:00+00:00,0.0,"A, e",06774000,0
2330,24446,1996-05-16 00:00:00+00:00,0.0,"A, e",06774000,0
2331,24447,1996-05-17 00:00:00+00:00,0.0,"A, e",06774000,0
2332,24448,1996-05-18 00:00:00+00:00,7776000.0,"A, e",06774000,1
2333,24449,1996-05-19 00:00:00+00:00,94176000.0,"A, e",06774000,1
2334,24450,1996-05-20 00:00:00+00:00,249696000.0,"A, e",06774000,1
2335,24451,1996-05-21 00:00:00+00:00,318816000.0,"A, e",06774000,1
2336,24452,1996-05-22 00:00:00+00:00,266976000.0,"A, e",06774000,1
2337,24453,1996-05-23 00:00:00+00:00,247104000.0,A,06774000,1
2338,24454,1996-05-24 00:00:00+00:00,161568000.0,A,06774000,1
2339,24455,1996-05-25 00:00:00+00:00,152064000.0,A,06774000,1
2340,24456,1996-05-26 00:00:00+00:00,111456000.0,A,06774000,1
2341,24457,1996-05-27 00:00:00+00:00,108000000.0,A,06774000,1
2342,24458,1996-05-28 00:00:00+00:00,84672000.0,A,06774000,1
2343,24459,1996-06-01 00:00:00+00:00,0.0,A,06774000,0
2344,24460,1996-06-02 00:00:00+00:00,0.0,A,06774000,0
2345,24461,1996-06-03 00:00:00+00:00,0.0,A,06774000,0
2346,24462,1996-06-04 00:00:00+00:00,0.0,A,06774000,0
2347,24463,1996-06-05 00:00:00+00:00,0.0,A,06774000,0
2348,24464,1996-06-06 00:00:00+00:00,0.0,A,06774000,0
2349,24465,1996-06-07 00:00:00+00:00,0.0,A,06774000,0
2350,24466,1996-06-08 00:00:00+00:00,0.0,A,06774000,0
2351,24467,1996-06-09 00:00:00+00:00,0.0,A,06774000,0
2352,24468,1996-06-10 00:00:00+00:00,0.0,A,06774000,0
2353,24469,1996-06-11 00:00:00+00:00,0.0,A,06774000,0
2354,24470,1996-06-12 00:00:00+00:00,0.0,A,06774000,0
2355,24471,1996-06-13 00:00:00+00:00,0.0,A,06774000,0
2356,24472,1996-06-14 00:00:00+00:00,0.0,A,06774000,0
2357,24473,1996-06-15 00:00:00+00:00,0.0,A,06774000,0
2358,24474,1996-06-16 00:00:00+00:00,0.0,A,06774000,0
2359,24475,1996-06-17 00:00:00+00:00,0.0,A,06774000,0
2360,24476,1996-06-18 00:00:00+00:00,0.0,A,06774000,0
2361,24477,1996-06-19 00:00:00+00:00,0.0,A,06774000,0
2362,24478,1996-06-20 00:00:00+00:00,0.0,A,06774000,0
2363,24479,1996-06-21 00:00:00+00:00,0.0,A,06774000,0
2364,24480,1996-06-22 00:00:00+00:00,0.0,A,06774000,0
2365,24481,1996-06-23 00:00:00+00:00,0.0,A,06774000,0
2366,24482,1996-06-24 00:00:00+00:00,0.0,A,06774000,0
2367,24483,1996-06-25 00:00:00+00:00,0.0,A,06774000,0
2368,24484,1996-06-26 00:00:00+00:00,0.0,A,06774000,0
2369,24485,1996-06-27 00:00:00+00:00,0.0,A,06774000,0
2370,24486,1996-06-28 00:00:00+00:00,0.0,A,06774000,0
2371,24487,1996-06-29 00:00:00+00:00,0.0,A,06774000,0
2372,24488,1996-06-30 00:00:00+00:00,0.0,A,06774000,0
2373,24489,1996-06-30 00:00:00+00:00,0.0,A,06774000,0
2374,24490,1996-07-01 00:00:00+00:00,0.0,A,06774000,0
2375,24491,1996-07-02 00:00:00+00:00,0.0,A,06774000,0
2376,24492,1996-07-03 00:00:00+00:00,0.0,A,06774000,0
2377,24493,1996-07-04 00:00:00+00:00,0.0,A,06774000,0
2378,24494,1996-07-05 00:00:00+00:00,0.0,A,06774000,0
2379,24495,1996-07-06 00:00:00+00:00,0.0,A,06774000,0
2380,24496,1996-07-07 00:00:00+00:00,0.0,A,06774000,0
2381,24497,1996-07-08 00:00:00+00:00,0.0,A,06774000,0
2382,24498,1996-07-09 00:00:00+00:00,0.0,A,06774000,0
2383,24499,1996-07-10 00:00:00+00:00,0.0,A,06774000,0
2384,24500,1996-07-11 00:00:00+00:00,0.0,A,06774000,0
2385,24501,1996-07-12 00:00:00+00:00,0.0,A,06774000,0
2386,24502,1996-07-13 00:00:00+00:00,0.0,A,06774000,0
2387,24503,1996-07-14 00:00:00+00:00,0.0,A,06774000,0
2388,24504,1996-07-15 00:00:00+00:00,0.0,A,06774000,0
2389,24505,1996-07-16 00:00:00+00:00,0.0,A,06774000,0
2390,24506,1996-07-17 00:00:00+00:00,0.0,A,06774000,0
2391,24507,1996-07-18 00:00:00+00:00,0.0,A,06774000,0
2392,24508,1996-07-19 00:00:00+00:00,0.0,A,06774000,0
2393,24509,1996-07-20 00:00:00+00:00,0.0,A,06774000,0
2394,24510,1996-07-21 00:00:00+00:00,0.0,A,06774000,0
2395,24511,1996-07-22 00:00:00+00:00,0.0,A,06774000,0
2396,24512,1996-07-23 00:00:00+00:00,0.0,A,06774000,0
2397,24513,1996-07-24 00:00:00+00:00,0.0,A,06774000,0
2398,24514,1996-07-25 00:00:00+00:00,0.0,A,06774000,0
2399,24515,1996-07-26 00:00:00+00:00,0.0,A,06774000,0
2400,24516,1996-07-27 00:00:00+00:00,0.0,A,06774000,0
2401,24517,1996-07-28 00:00:00+00:00,0.0,A,06774000,0
2402,24518,1996-07-29 00:00:00+00:00,0.0,A,06774000,0
2403,24519,1996-07-30 00:00:00+00:00,0.0,A,06774000,0
2404,24520,1996-08-01 00:00:00+00:00,0.0,A,06774000,0
2405,24521,1996-08-02 00:00:00+00:00,0.0,A,06774000,0
2406,24522,1996-08-03 00:00:00+00:00,0.0,A,06774000,0
2407,24523,1996-08-04 00:00:00+00:00,0.0,A,06774000,0
2408,24524,1996-08-05 00:00:00+00:00,0.0,A,06774000,0
2409,24525,1996-08-06 00:00:00+00:00,0.0,A,06774000,0
2410,24526,1996-08-07 00:00:00+00:00,0.0,A,06774000,0
2411,24527,1996-08-08 00:00:00+00:00,0.0,A,06774000,0
2412,24528,1996-08-09 00:00:00+00:00,0.0,A,06774000,0
2413,24529,1996-08-10 00:00:00+00:00,0.0,A,06774000,0
2414,24530,1996-08-11 00:00:00+00:00,0.0,A,06774000,0
2415,24531,1996-08-12 00:00:00+00:00,0.0,A,06774000,0
2416,24532,1996-08-13 00:00:00+00:00,0.0,A,06774000,0
2417,24533,1996-08-14 00:00:00+00:00,0.0,A,06774000,0
2418,24534,1996-08-15 00:00:00+00:00,0.0,A,06774000,0
2419,24535,1996-08-16 00:00:00+00:00,0.0,A,06774000,0
2420,24536,1996-08-17 00:00:00+00:00,0.0,A,06774000,0
2421,24537,1996-08-18 00:00:00+00:00,0.0,A,06774000,0
2422,24538,1996-08-19 00:00:00+00:00,0.0,A,06774000,0
2423,24539,1996-08-20 00:00:00+00:00,0.0,A,06774000,0
2424,24540,1996-08-21 00:00:00+00:00,0.0,A,06774000,0
2425,24541,1996-08-22 00:00:00+00:00,0.0,A,06774000,0
2426,24542,1996-08-23 00:00:00+00:00,0.0,A,06774000,0
2427,24543,1996-08-24 00:00:00+00:00,0.0,A,06774000,0
2428,24544,1996-08-25 00:00:00+00:00,0.0,A,06774000,0
2429,24545,1996-08-26 00:00:00+00:00,0.0,A,06774000,0
2430,24546,1996-08-27 00:00:00+00:00,0.0,A,06774000,0
2431,24547,1996-08-28 00:00:00+00:00,0.0,A,06774000,0
2432,24548,1996-08-29 00:00:00+00:00,0.0,A,06774000,0
2433,24549,1996-08-30 00:00:00+00:00,0.0,A,06774000,0
2434,24550,1996-08-31 00:00:00+00:00,0.0,A,06774000,0
2435,24551,1996-09-01 00:00:00+00:00,0.0,A,06774000,0
2436,24552,1996-09-02 00:00:00+00:00,0.0,A,06774000,0
2437,24553,1996-09-03 00:00:00+00:00,0.0,A,06774000,0
2438,24554,1996-09-04 00:00:00+00:00,0.0,A,06774000,0
2439,24555,1996-09-05 00:00:00+00:00,0.0,A,06774000,0
2440,24556,1996-09-06 00:00:00+00:00,0.0,A,06774000,0
2441,24557,1996-09-07 00:00:00+00:00,0.0,A,06774000,0
2442,24558,1996-09-08 00:00:00+00:00,0.0,A,06774000,0
2443,24559,1996-09-09 00:00:00+00:00,0.0,A,06774000,0
2444,24560,1996-09-10 00:00:00+00:00,0.0,A,06774000,0
2445,24561,1996-09-11 00:00:00+00:00,0.0,A,06774000,0
2446,24562,1996-09-12 00:00:00+00:00,0.0,A,06774000,0
2447,24563,1996-09-13 00:00:00+00:00,0.0,A,06774000,0
2448,24564,1996-09-14 00:00:00+00:00,0.0,A,06774000,0
2449,24565,1996-09-15 00:00:00+00:00,0.0,A,06774000,0
2450,24566,1996-09-16 00:00:00+00:00,0.0,A,06774000,0
2451,24567,1996-09-17 00:00:00+00:00,69984000.0,A,06774000,1
2452,24568,1996-09-18 00:00:00+00:00,140832000.0,A,06774000,1
2453,24569,1996-09-19 00:00:00+00:00,208224000.0,A,06774000,1
2454,24570,1996-09-20 00:00:00+00:00,251424000.0,A,06774000,1
2455,24571,1996-09-21 00:00:00+00:00,378432000.0,A,06774000,1
2456,24572,1996-09-22 00:00:00+00:00,408672000.0,A,06774000,1
2457,24573,1996-09-23 00:00:00+00:00,416448000.0,A,06774000,1
2458,24574,1996-09-24 00:00:00+00:00,465696000.0,A,06774000,1
2459,24575,1996-09-25 00:00:00+00:00,447552000.0,A,06774000,1
2460,24576,1996-09-26 00:00:00+00:00,438048000.0,A,06774000,1
2461,24577,1996-09-27 00:00:00+00:00,393984000.0,A,06774000,1
2462,24578,1996-09-28 00:00:00+00:00,295488000.0,A,06774000,1
2463,24579,1996-09-29 00:00:00+00:00,206496000.0,A,06774000,1
2464,24580,1996-09-30 00:00:00+00:00,197856000.0,A,06774000,1
2465,24581,1996-10-01 00:00:00+00:00,221184000.0,A,06774000,1
2466,24582,1996-10-02 00:00:00+00:00,173664000.0,A,06774000,1
2467,24583,1996-10-03 00:00:00+00:00,143424000.0,A,06774000,1
2468,24584,1996-10-04 00:00:00+00:00,80352000.0,A,06774000,1
2469,24585,1996-10-05 00:00:00+00:00,0.0,A,06774000,0
2470,24586,1996-10-06 00:00:00+00:00,0.0,A,06774000,0
2471,24587,1996-10-07 00:00:00+00:00,0.0,A,06774000,0
2472,24588,1996-10-08 00:00:00+00:00,0.0,A,06774000,0
2473,24589,1996-10-09 00:00:00+00:00,0.0,A,06774000,0
2474,24590,1996-10-10 00:00:00+00:00,0.0,A,06774000,0
2475,24591,1996-10-11 00:00:00+00:00,0.0,A,06774000,0
2476,24592,1996-10-12 00:00:00+00:00,0.0,A,06774000,0
2477,24593,1996-10-13 00:00:00+00:00,0.0,A,06774000,0
2478,24594,1996-10-14 00:00:00+00:00,0.0,A,06774000,0
2479,24595,1996-10-15 00:00:00+00:00,0.0,A,06774000,0
2480,24596,1996-10-16 00:00:00+00:00,0.0,A,06774000,0
2481,24597,1996-10-17 00:00:00+00:00,0.0,A,06774000,0
2482,24598,1996-10-18 00:00:00+00:00,0.0,A,06774000,0
2483,24599,1996-10-19 00:00:00+00:00,0.0,A,06774000,0
2484,24600,1996-10-20 00:00:00+00:00,0.0,A,06774000,0
2485,24601,1996-10-21 00:00:00+00:00,0.0,A,06774000,0
2486,24602,1996-10-22 00:00:00+00:00,0.0,A,06774000,0
2487,24603,1996-10-23 00:00:00+00:00,0.0,A,06774000,0
2488,24604,1996-10-24 00:00:00+00:00,0.0,A,06774000,0
2489,24605,1996-10-25 00:00:00+00:00,0.0,A,06774000,0
2490,24606,1996-10-26 00:00:00+00:00,0.0,A,06774000,0
2491,24607,1996-10-27 00:00:00+00:00,0.0,A,06774000,0
2492,24608,1996-10-28 00:00:00+00:00,0.0,A,06774000,0
2493,24609,1996-10-29 00:00:00+00:00,0.0,A,06774000,0
2494,24610,1996-10-30 00:00:00+00:00,0.0,A,06774000,0
2495,24611,1996-10-31 00:00:00+00:00,0.0,A,06774000,0
2496,24612,1996-11-01 00:00:00+00:00,0.0,A,06774000,0
2497,24613,1996-11-02 00:00:00+00:00,0.0,A,06774000,0
2498,24614,1996-11-03 00:00:00+00:00,0.0,A,06774000,0
2499,24615,1996-11-04 00:00:00+00:00,0.0,A,06774000,0
2500,24616,1996-11-05 00:00:00+00:00,0.0,A,06774000,0
