,dataset_ID,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,State,HCDN_2009
49,28.5,1990-10-01,2020-09-30,30.0,0.95,11383500,True,1101.4999999999964,28.0,0.04875745455022482,0.04726696577637617,0.033107803002153456,19.571428571428573,93.33333333333333,5.321428571428571,153.0,0.025583665731635587,0.017551794133114477,0.015270945107527084,0.009682689710576816,0.00520493656365399,9.41931585302489e-05,0.0,0.0,0.0,0.0,0.004740851764726574,0.01555794865393636,no trend,False,0.8443889936643725,-0.19628258213197974,-0.027586206896551724,-12.0,3140.6666666666665,-4.134259603599999e-09,7.660273342232001e-07,40.01404745,-121.94831810,1911-10-01,2020-09-30,109.0,CA,False
50,45.0,1970-10-01,2020-09-30,50.0,0.9,11383500,True,697.7999999999993,49.0,0.07231330360192147,0.06936034683374559,0.04252704520826042,37.285714285714285,98.0,6.530612244897959,155.0,0.024379192561354613,0.02254819393282411,0.022618616678415623,0.01600559042638006,0.008463285876136414,0.003995991839673812,0.0,0.0,0.0,0.0006451619715434898,0.009933912242916489,0.015408954613589572,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.01404745,-121.94831810,1911-10-01,2020-09-30,109.0,CA,False
51,47.5,1970-10-01,2020-09-30,50.0,0.95,11383500,True,1070.0,47.0,0.050452552147377296,0.04950411371221787,0.03236403009284671,19.382978723404257,94.0,5.191489361702128,148.0,0.02233064780300825,0.018721492634440146,0.0176428679078232,0.010730680345808642,0.00441117570987072,0.0001712602882368,0.0,0.0,0.0,0.00029358906554880003,0.0100064939841216,0.015366824502335999,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.01404745,-121.94831810,1911-10-01,2020-09-30,109.0,CA,False
52,27.0,1990-10-01,2020-09-30,30.0,0.9,11389500,True,23400.0,27.0,1.1810526300791682,1.1296020524808321,0.6799939582092159,40.25925925925926,90.0,4.296296296296297,159.0,0.429537113401536,0.3994279236791424,0.44902387301544766,0.399226760800896,0.2284612245078912,0.08228649087187201,0.0,0.0,0.0,0.0,0.014924110832064002,0.20304695052602584,no trend,False,0.27618099304183885,-1.0889385315791154,-0.1425287356321839,-62.0,3138.0,-4.927131308399993e-07,2.841312387843999e-05,39.21405660,-122.00025080,1921-04-11,2020-09-30,99.5,CA,False
53,28.5,1990-10-01,2020-09-30,30.0,0.95,11389500,True,35300.0,22.0,0.35205110030599857,0.3443221457394677,0.2169667677597382,24.772727272727273,73.33333333333333,3.4545454545454546,149.0,0.17297289111916803,0.19409499333504,0.15672063927628802,0.08681848081228802,0.041163633565488,0.0053824662017280004,0.0,0.0,0.0,0.0,0.0,0.036845427726374405,no trend,False,0.4932679464417542,-0.6851204028564823,-0.0896551724137931,-39.0,3076.3333333333335,-6.462903812235294e-08,8.133847616164118e-06,39.21405660,-122.00025080,1921-04-11,2020-09-30,99.5,CA,False
54,45.0,1970-10-01,2020-09-30,50.0,0.9,11389500,True,24300.0,44.0,1.1295505673051958,1.0947535905589005,0.6601027635724582,41.45454545454545,88.0,4.318181818181818,153.0,0.37638933728538243,0.38341784899171516,0.395203503235968,0.37784536339892677,0.220273351679808,0.06980895558604801,0.0,0.0,0.0,0.0,0.146366382053808,0.25508209390797915,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.21405660,-122.00025080,1921-04-11,2020-09-30,99.5,CA,False
55,47.5,1970-10-01,2020-09-30,50.0,0.95,11389500,True,35289.99999999978,36.0,0.33761655171203925,0.3328797096127909,0.20887163003001927,25.38888888888889,72.0,3.5833333333333335,145.0,0.13322827137050455,0.16740285412556716,0.14193400268920858,0.09307262693006699,0.041279845903936935,0.005406931957190934,0.0,0.0,0.0,0.0,0.031787132784525475,0.06705604839329264,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.21405660,-122.00025080,1921-04-11,2020-09-30,99.5,CA,False
56,27.0,1990-10-01,2020-09-30,30.0,0.9,11390000,True,866.3000000000011,29.0,0.08055022651060036,0.07684301495005694,0.05020362897123595,37.793103448275865,96.66666666666667,5.931034482758621,159.0,0.03234403094533084,0.025060188221856426,0.023475103661333582,0.017536354493863645,0.010383755933351776,0.0036715759222423388,0.0,0.0,0.0,0.0,0.005290474961189371,0.021978158999501358,no trend,False,0.5206932698330875,-0.6422771161260568,-0.08505747126436781,-37.0,3141.6666666666665,-1.3613324002949966e-08,1.0529300843685745e-06,39.72599524,-121.70886430,1930-10-01,2020-09-30,90.0,CA,False
57,28.5,1990-10-01,2020-09-30,30.0,0.95,11390000,True,1300.0,28.0,0.0543340739970864,0.052844284244822404,0.0369380480863392,19.535714285714285,93.33333333333333,4.928571428571429,152.0,0.02809192993272,0.021842482793376,0.015749830078920002,0.015349203333223201,0.0052142641329240005,0.0,0.0,0.0,0.0,0.0,0.003792192096672,0.020651136423220803,no trend,False,0.4864845849755537,-0.6959109730133828,-0.09195402298850575,-40.0,3140.6666666666665,-8.130980238000013e-09,7.949550156570002e-07,39.72599524,-121.70886430,1930-10-01,2020-09-30,90.0,CA,False
58,45.0,1970-10-01,2020-09-30,50.0,0.9,11390000,True,848.0,48.0,0.08140832316174348,0.07880108915463373,0.04813581319870932,38.041666666666664,96.0,6.0625,157.0,0.02559095779771165,0.026429429894742954,0.026323103043976632,0.01832904497084544,0.00858608212413312,0.0024710413017024,0.0,0.0,0.0,0.0,0.010278953533589237,0.019525140804322945,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.72599524,-121.70886430,1930-10-01,2020-09-30,90.0,CA,False
59,47.5,1970-10-01,2020-09-30,50.0,0.95,11390000,True,1260.0,45.0,0.05790935581259136,0.05691495877390848,0.036971562287869436,20.288888888888888,90.0,4.844444444444444,150.0,0.025459676778060002,0.022497445974554015,0.0194326908308694,0.0143963495356608,0.0055934833425912,0.0,0.0,0.0,0.0,0.0,0.0092572302230856,0.01776336175347552,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.72599524,-121.70886430,1930-10-01,2020-09-30,90.0,CA,False
60,27.0,1990-10-01,2020-09-30,30.0,0.9,11390500,True,22030.00000000011,27.0,0.38437695337429956,0.3650036996044442,0.22745812853392652,40.592592592592595,90.0,3.962962962962963,159.0,0.14488212622241858,0.12379206249584314,0.13834998412584804,0.12000996737761532,0.0741475495547113,0.026064184819275197,0.0,0.0,0.0,0.0,0.004991014114329066,0.07183522199998277,no trend,False,0.21804243284405356,-1.231750142278016,-0.16091954022988506,-70.0,3138.0,-4.82519066064e-07,2.6145793971178003e-05,39.00989476,-121.82469000,1938-10-01,2020-09-30,82.0,CA,False
61,28.5,1990-10-01,2020-09-30,30.0,0.95,11390500,True,25900.0,21.0,0.106857099571968,0.10245326358873601,0.065102210249472,25.38095238095238,70.0,3.0,149.0,0.052682926762368,0.05086838323224,0.042483036806496004,0.0474024012084,0.030174431736960005,0.001957260436992,0.0,0.0,0.0,0.0,0.0,0.015566336912952,no trend,False,0.11260448736433726,-1.5865946171413274,-0.2045977011494253,-89.0,3076.3333333333335,-3.715799537177778e-07,1.2604457684917778e-05,39.00989476,-121.82469000,1938-10-01,2020-09-30,82.0,CA,False
62,45.0,1970-10-01,2020-09-30,50.0,0.9,11390500,True,22800.0,43.0,0.3543039670695606,0.34221902181324954,0.20975118026078513,42.23255813953488,86.0,4.093023255813954,153.0,0.11642437499374081,0.113628143025684,0.12229819511767201,0.09774069307228801,0.06707112104620801,0.012538699674480002,0.0,0.0,0.0,0.0,0.051775654997304,0.08593040566271128,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00989476,-121.82469000,1938-10-01,2020-09-30,82.0,CA,False
63,47.5,1970-10-01,2020-09-30,50.0,0.95,11390500,True,26100.0,33.0,0.1071377673294371,0.10460222539969746,0.06642823301306182,27.12121212121212,66.0,3.3636363636363638,147.0,0.0422890583167584,0.048931510924800005,0.04086844890719165,0.038585991472127996,0.020551234588416,0.0014679453277440001,0.0,0.0,0.0,0.0,0.012416370897168,0.026265736042848004,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00989476,-121.82469000,1938-10-01,2020-09-30,82.0,CA,False
64,27.0,1990-10-01,2020-09-30,30.0,0.9,11402000,True,605.0,29.0,0.06691004477933363,0.061415457925848634,0.03476575414739639,37.758620689655174,96.66666666666667,5.793103448275862,167.0,0.025926972707391843,0.02324939965332768,0.020698241866890073,0.01806306725788992,0.012996876549503128,0.004094344176632641,0.0,0.0,0.0,0.0,0.00259092350346816,0.011659074213088512,no trend,False,0.5441196833389506,-0.6065950541190537,-0.08045977011494253,-35.0,3141.6666666666665,-8.183568667399999e-09,7.927867542602e-07,40.00294700,-120.95439940,1933-10-01,2020-09-30,87.0,CA,False
65,28.5,1990-10-01,2020-09-30,30.0,0.95,11402000,True,906.0,26.0,0.05199594089552507,0.04962699707334846,0.03084708318041022,20.96153846153846,86.66666666666667,4.923076923076923,161.0,0.026252132007393084,0.020362695360383883,0.01828421050309728,0.01279090083703824,0.006064326806465088,0.0009492713119411201,0.0,0.0,0.0,0.0,0.00283558105809216,0.014993702314268161,no trend,False,0.4748391768453002,-0.714627614128645,-0.09425287356321839,-41.0,3133.0,-6.74679649426087e-09,5.383254148763826e-07,40.00294700,-120.95439940,1933-10-01,2020-09-30,87.0,CA,False
66,45.0,1970-10-01,2020-09-30,50.0,0.9,11402000,True,616.0,47.0,0.07066975109153326,0.06499530952302099,0.036502074273119106,38.787234042553195,94.0,6.148936170212766,168.0,0.023280040099454398,0.023142083953231245,0.021074362626367166,0.01516124743223104,0.01231065308014363,0.00461773658813184,0.0,0.0,0.0,0.00047218908042432,0.01199202596075904,0.013046417286749719,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.00294700,-120.95439940,1933-10-01,2020-09-30,87.0,CA,False
67,47.5,1970-10-01,2020-09-30,50.0,0.95,11402000,True,912.8999999999978,43.0,0.0550466639158107,0.052705228531242716,0.031954068892724834,21.25581395348837,86.0,5.1395348837209305,159.0,0.021441944668082347,0.02097856697167015,0.017619228798340856,0.013570765981230104,0.00632322343076824,0.0029166850374500505,0.0,0.0,0.0,0.0,0.011451756061444055,0.012755439083704152,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.00294700,-120.95439940,1933-10-01,2020-09-30,87.0,CA,False
68,27.0,1990-10-01,2020-09-30,30.0,0.9,11413000,True,1880.0,28.0,0.1252419497659872,0.0784538137750896,0.0478532701304928,38.964285714285715,93.33333333333333,5.535714285714286,198.0,0.0375584297427072,0.025510587136853086,0.0232275163942752,0.021594248373918316,0.050005285747872004,0.0327657630030192,0.005366155698086401,0.0,0.0,0.0006850411529472,0.007107301961827201,0.03803935659293952,no trend,False,0.8165610629162756,0.23197032433779424,0.03218390804597701,14.0,3140.6666666666665,4.643962842400001e-09,1.7348882406422e-06,39.52489370,-120.93800680,1930-10-01,2020-09-30,90.0,CA,False
69,28.5,1990-10-01,2020-09-30,30.0,0.95,11413000,True,2640.0,24.0,0.0852896623548816,0.060482405722485595,0.042308427039832806,22.75,80.0,4.625,193.0,0.04093365546414145,0.0279643584935232,0.01899107218239065,0.0187326134323776,0.0295872536058624,0.0216312229366848,0.00014679453277440001,0.0,0.0,0.0,0.0103490145605952,0.0373072188607272,no trend,False,0.8718584888949334,0.16129826601977162,0.022988505747126436,10.0,3113.3333333333335,0.0,9.83160913952e-07,39.52489370,-120.93800680,1930-10-01,2020-09-30,90.0,CA,False
70,45.0,1970-10-01,2020-09-30,50.0,0.9,11413000,True,1870.0,46.0,0.12487959825107979,0.08029501383484926,0.04777789736832292,39.56521739130435,92.0,5.717391304347826,199.0,0.03235645091413325,0.030377058378353725,0.023685218941357628,0.01911346369240896,0.0440233646918753,0.0365232952794528,0.0052160990645836805,0.0,0.0,0.0013333836727008,0.0188141659505856,0.0332815826806848,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.52489370,-120.93800680,1930-10-01,2020-09-30,90.0,CA,False
71,47.5,1970-10-01,2020-09-30,50.0,0.95,11413000,True,2600.0,37.0,0.09174195432756117,0.06750763168710279,0.045307934169828326,24.56756756756757,74.0,4.864864864864865,194.0,0.033013317818158486,0.036658876340973603,0.0216778243756608,0.019921241385259202,0.025983651707546403,0.022673638874779203,0.0004036849651296,0.0,0.0,0.0001712602882368,0.021183266604528,0.03558450032946609,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.52489370,-120.93800680,1930-10-01,2020-09-30,90.0,CA,False
72,27.0,1990-10-01,2020-09-30,30.0,0.9,11418500,True,288.3000000000011,30.0,0.044083393132874356,0.04303421998612844,0.02847558676441364,36.53333333333333,100.0,7.533333333333333,159.0,0.014966614521780929,0.015198555443963445,0.01324083627405652,0.0074923277107907795,0.0035771381061574887,0.0,0.0,0.0,0.0,0.00045965911851964246,0.0021980034707420105,0.008011837639905307,no trend,False,0.6427431760684212,-0.46386680609104103,-0.06206896551724138,-27.0,3141.6666666666665,-3.799382113373912e-09,4.7001779387372175e-07,39.22433764,-121.26856970,1935-10-01,2020-09-30,85.0,CA,False
73,28.5,1990-10-01,2020-09-30,30.0,0.95,11418500,True,509.14999999999964,30.0,0.03015867579044223,0.029735695499504618,0.021138730774334622,18.266666666666666,100.0,6.266666666666667,153.0,0.013889175395788565,0.014003406508803589,0.009850231203983258,0.005130502282859097,0.002041626517078178,0.0,0.0,0.0,0.0,0.0002198248128296649,0.0022343962819923375,0.007380752652411015,no trend,False,0.7752944295177846,-0.28545649605602524,-0.03908045977011494,-17.0,3141.6666666666665,-2.474646159391304e-09,3.500153070682739e-07,39.22433764,-121.26856970,1935-10-01,2020-09-30,85.0,CA,False
74,45.0,1970-10-01,2020-09-30,50.0,0.9,11418500,True,291.0,48.0,0.04706202138552936,0.046281105053363886,0.02927393902497204,38.0,96.0,7.833333333333333,157.0,0.013743076079864198,0.0164674493167724,0.01459005917094277,0.0075637350957337346,0.00354631125427488,0.0,0.0,0.0,0.0,0.00045567469548720005,0.004479868023284381,0.00846538075644786,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.22433764,-121.26856970,1935-10-01,2020-09-30,85.0,CA,False
75,47.5,1970-10-01,2020-09-30,50.0,0.95,11418500,True,526.0,48.0,0.031710575358055444,0.03144950535914208,0.02126104731876888,19.020833333333332,96.0,6.229166666666667,151.0,0.011874572796363562,0.01422431377035354,0.009955255701967489,0.006033399213236443,0.0017335735299072001,0.0,0.0,0.0,0.0,0.00039634523849088,0.004755531218004,0.007586172075473945,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.22433764,-121.26856970,1935-10-01,2020-09-30,85.0,CA,False
76,27.0,1990-10-01,2020-09-30,30.0,0.9,11421000,True,5250.0,24.0,0.5990562553745952,0.4975407001157544,0.3236350520695824,45.583333333333336,80.0,4.875,180.0,0.32568368839629386,0.1879321714747092,0.1464927884570304,0.152788642862688,0.153196405453728,0.07127792032026961,0.0138965491026432,0.0,0.0,0.0,0.0089789322547008,0.1963009889525664,no trend,False,0.9001639761390436,-0.1254542069042668,-0.01839080459770115,-8.0,3113.3333333333335,0.0,3.121790753417e-06,39.17572510,-121.52496470,1943-10-01,2020-09-30,77.0,CA,False
77,28.5,1990-10-01,2020-09-30,30.0,0.95,11421000,True,7582.999999999993,21.0,0.47546120046202034,0.41828100183127337,0.2930227415616444,26.095238095238095,70.0,4.666666666666667,176.0,0.299928142789108,0.18681928542311346,0.11638457736485545,0.11017296671050673,0.10624278775302679,0.034505278216396075,0.00033518084983489785,0.0,0.0,0.0,0.0032710715053228976,0.18247294396521804,no trend,False,0.9422576776793321,-0.07243255500527958,-0.011494252873563218,-5.0,3049.6666666666665,0.0,1.7662633066750001e-06,39.17572510,-121.52496470,1943-10-01,2020-09-30,77.0,CA,False
78,45.0,1970-10-01,2020-09-30,50.0,0.9,11421000,True,5047.999999999993,38.0,0.6107942810097855,0.5257797725590997,0.31825041828776546,48.078947368421055,76.0,5.131578947368421,175.0,0.22239115407407253,0.19358248106505746,0.16702020971012996,0.15075445121685338,0.15181555821543047,0.075270527730438,0.016690538376449387,0.0,0.0,0.0,0.026988174850573508,0.16896728235561648,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17572510,-121.52496470,1943-10-01,2020-09-30,77.0,CA,False
79,47.5,1970-10-01,2020-09-30,50.0,0.95,11421000,True,7280.0,33.0,0.4914562335442246,0.4455436485661789,0.28915557410440146,27.666666666666668,66.0,4.909090909090909,172.0,0.220009025576675,0.21384486712611742,0.12884984213332432,0.1442195120119824,0.1006398850945824,0.05106003165002881,0.0010764932403456,0.0,0.0,0.0,0.0200191044071088,0.17389280352455425,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17572510,-121.52496470,1943-10-01,2020-09-30,77.0,CA,False
80,27.0,1990-10-01,2020-09-30,30.0,0.9,11424000,True,1210.0,23.0,0.1658905867770524,0.16302596593095486,0.09672376862785086,47.391304347826086,76.66666666666667,4.086956521739131,173.0,0.0714522388279392,0.0645834779818704,0.057058004752337174,0.02938989651179904,0.007320697717804799,0.0,0.0,0.0,0.0,0.0,0.0,0.0556473607992288,no trend,False,0.9570110279589079,0.053904780447973345,0.009195402298850575,4.0,3097.3333333333335,0.0,1.5002265328680001e-06,39.00017270,-121.40662380,1928-10-23,2020-09-30,91.9,CA,False
81,28.5,1990-10-01,2020-09-30,30.0,0.95,11424000,True,1900.0,22.0,0.11232895580664087,0.11144818860999449,0.07354850923914938,24.863636363636363,73.33333333333333,3.8636363636363638,167.0,0.06368925461971968,0.0609645849863904,0.0400305632656356,0.019330393390842242,0.00387537566524416,0.0,0.0,0.0,0.0,0.0,0.0,0.04991992744548096,no trend,False,0.9425080516180209,0.07211793714278761,0.011494252873563218,5.0,3076.3333333333335,0.0,5.69734953592e-07,39.00017270,-121.40662380,1928-10-23,2020-09-30,91.9,CA,False
82,45.0,1970-10-01,2020-09-30,50.0,0.9,11424000,True,1190.0,38.0,0.17702132981252514,0.17480782277884802,0.10473146077783377,47.78947368421053,76.0,4.342105263157895,168.0,0.06645633156251712,0.0666324850018464,0.05602213168972102,0.032167149790564176,0.007646660661793745,0.0,0.0,0.0,0.0,0.0,0.0185817412736928,0.07135993620505833,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00017270,-121.40662380,1928-10-23,2020-09-30,91.9,CA,False
83,47.5,1970-10-01,2020-09-30,50.0,0.95,11424000,True,1900.0,36.0,0.1238327416686192,0.12320546688273601,0.080597674140648,25.22222222222222,72.0,4.277777777777778,161.0,0.055853880558573175,0.056476138265517596,0.0397856872667664,0.027218152951920004,0.0037636487152992,0.0,0.0,0.0,0.0,0.0,0.012942384639609597,0.05965729811951616,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00017270,-121.40662380,1928-10-23,2020-09-30,91.9,CA,False
84,27.0,1990-10-01,2020-09-30,30.0,0.9,11425500,True,41100.0,26.0,1.7551732968725762,1.6443998840635865,0.9297081174771471,42.11538461538461,86.66666666666667,2.6538461538461537,160.0,0.5877394043111492,0.8430334737986216,0.676111152203424,0.801498148948224,0.33535560523103997,0.266309748208224,0.0,0.0,0.0,0.0,0.0,0.292855092884928,no trend,False,0.3717048269439214,-0.8932845176608062,-0.11724137931034483,-51.0,3133.0,-3.954919575133333e-07,2.939619040290333e-05,38.77434584,-121.59829280,1929-10-01,2020-09-30,91.0,CA,False
85,28.5,1990-10-01,2020-09-30,30.0,0.95,11425500,True,58800.0,17.0,0.4953739816301591,0.48196099098841977,0.3127874877763539,32.1764705882353,56.666666666666664,2.6470588235294117,162.0,0.337662376460352,0.2747993653536768,0.16824284506310402,0.122433630549696,0.0438426337886208,0.008807671966464,0.0,0.0,0.0,0.0,0.0,0.051439250859696,no trend,False,0.3183868532605221,-0.997778344687852,-0.12643678160919541,-55.0,2929.0,0.0,5.1678245045e-06,38.77434584,-121.59829280,1929-10-01,2020-09-30,91.0,CA,False
86,45.0,1970-10-01,2020-09-30,50.0,0.9,11425500,True,42800.0,36.0,2.061178733318544,1.969092348175344,1.117833571033872,50.69444444444444,72.0,2.9444444444444446,159.0,0.6252174876905395,0.7275583810268579,0.7634727190160862,0.7041244422078721,0.31071509437248,0.25933700790144,0.0,0.0,0.0,0.0,0.547135844657472,0.49235803758363605,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.77434584,-121.59829280,1929-10-01,2020-09-30,91.0,CA,False
87,47.5,1970-10-01,2020-09-30,50.0,0.95,11425500,True,59700.0,27.0,0.520595030676224,0.51364494384672,0.326817186023104,33.77777777777778,54.0,2.814814814814815,157.0,0.23412096927152642,0.26790002231328003,0.1734499733506848,0.1378889977860864,0.036943290748224,0.002935890655488,0.0,0.0,0.0,0.0,0.065486672121024,0.113983236282048,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.77434584,-121.59829280,1929-10-01,2020-09-30,91.0,CA,False
88,27.0,1990-10-01,2020-09-30,30.0,0.9,11427000,True,2113.000000000011,27.0,0.19082038788726036,0.16486222134165426,0.1045854865393942,40.592592592592595,90.0,7.592592592592593,178.0,0.07732695602957046,0.053419560613676045,0.05299990852392881,0.029371995734052088,0.03522273649533035,0.018826049317524168,0.0,0.0,0.0,0.0027621837917049066,0.00825841575633308,0.05407767870502015,no trend,False,0.9572902245078116,0.05355435401208764,0.009195402298850575,4.0,3138.0,2.853466849692309e-09,2.321948747915462e-06,38.93600919,-121.02383300,1941-10-01,2020-09-30,79.0,CA,False
89,28.5,1990-10-01,2020-09-30,30.0,0.95,11427000,True,2970.0,27.0,0.1299965263017344,0.1196493240193216,0.0827821489547584,20.185185185185187,90.0,5.777777777777778,167.0,0.07280067835015533,0.0474834440233692,0.0427370874636636,0.024049837619539202,0.020346098638769725,0.00264719474103168,0.0,0.0,0.0,0.0016392056159808001,0.0115111379450592,0.05289740988525504,no trend,False,0.6046731188482966,0.5176920887835139,0.06896551724137931,30.0,3138.0,9.421787141454547e-09,1.400280935663909e-06,38.93600919,-121.02383300,1941-10-01,2020-09-30,79.0,CA,False
90,45.0,1970-10-01,2020-09-30,50.0,0.9,11427000,True,2060.0,44.0,0.19652840927038734,0.17232010028023942,0.1070582536241843,41.38636363636363,88.0,7.636363636363637,181.0,0.0670728686001696,0.0585557274798216,0.04865330033411328,0.027073953271997672,0.03192310592545847,0.022019179916160002,0.00030582194328,0.0,0.0,0.0047871328188096,0.02501957119968524,0.047516752021974265,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.93600919,-121.02383300,1941-10-01,2020-09-30,79.0,CA,False
91,47.5,1970-10-01,2020-09-30,50.0,0.95,11427000,True,2910.0,41.0,0.14512847449998487,0.13575928360937164,0.09134558328471384,22.121951219512194,82.0,6.048780487804878,165.0,0.06071762268668661,0.0611664274689552,0.044417579041987204,0.027473604222189175,0.017845837102810614,0.0053440200145728,0.0,0.0,0.0,0.0038288907298656004,0.0248816733052608,0.048926074090252805,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.93600919,-121.02383300,1941-10-01,2020-09-30,79.0,CA,False
92,27.0,1990-10-01,2020-09-30,30.0,0.9,11446500,True,7170.0,18.0,0.984801025707072,0.8259652636192608,0.5707643275996033,60.72222222222222,60.0,4.222222222222222,192.0,0.4763509772702016,0.37234210822267816,0.20792316378780112,0.17185858716583505,0.18782115810929856,0.0837860378004216,0.07763595852106081,0.0,0.0,0.0,0.0001712602882368,0.3781671821823168,no trend,False,1.0,0.0,0.0022988505747126436,1.0,2929.0,0.0,2.090208031779e-06,38.63546010,-121.22772620,1904-10-01,2020-09-30,116.0,CA,False
93,28.5,1990-10-01,2020-09-30,30.0,0.95,11446500,True,10200.0,14.0,0.8500801490807041,0.7573724114178241,0.563096837506752,38.0,46.666666666666664,4.071428571428571,182.0,0.435062296510128,0.333359510261568,0.15504616484399128,0.20287004429422079,0.159190515542016,0.030288605262451203,0.191322207715968,0.0,0.0,0.0,0.0,0.350655440164848,no trend,False,0.6975450052202505,-0.3886365769248328,-0.04827586206896552,-21.0,2648.3333333333335,0.0,0.0,38.63546010,-121.22772620,1904-10-01,2020-09-30,116.0,CA,False
94,45.0,1970-10-01,2020-09-30,50.0,0.9,11446500,True,7350.0,31.0,0.9317451496329421,0.8161199893176396,0.5449896980654046,58.83870967741935,62.0,4.129032258064516,185.0,0.35558257147324807,0.34782149015712005,0.21337363794614664,0.1851094349382348,0.17047738406200322,0.08177923420861824,0.06331737513669121,0.0,0.0,0.0,0.18726700874807523,0.3189943060209562,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.63546010,-121.22772620,1904-10-01,2020-09-30,116.0,CA,False
95,47.5,1970-10-01,2020-09-30,50.0,0.95,11446500,True,10100.0,24.0,0.850429659873024,0.786033752683032,0.559317752064792,36.666666666666664,48.0,4.125,170.0,0.371390167919232,0.3865263152986368,0.1840688308024094,0.22083402524248802,0.127330665095424,0.033273427428864,0.09994261106390401,0.0,0.0,0.0,0.18178056308563204,0.303283621150776,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.63546010,-121.22772620,1904-10-01,2020-09-30,116.0,CA,False
96,27.0,1995-12-09,2020-09-30,25.0,0.9,11447360,False,25.0,25.0,0.012035370580503137,0.011338135695033478,0.008448495103671598,36.04,100.0,16.84,157.0,0.002992895865715392,0.003509512533899843,0.0016125379425267839,0.0008888742583428044,0.0004813392729672576,7.951370525280002e-05,0.0,0.00045261647605440003,3.4741372756608e-05,0.00062306123910912,0.0007427337343994879,0.002962113497024518,no trend,False,0.23361300135229124,-1.1911033845671302,-0.17333333333333334,-52.0,1833.3333333333333,-2.295215259056666e-09,1.5025363784977998e-07,38.64184848,-121.38273020,1963-08-01,2020-09-30,57.2,CA,False
97,28.5,1995-12-09,2020-09-30,25.0,0.95,11447360,False,86.78999999999996,25.0,0.00827281532136807,0.007876196066416012,0.006147655212309585,18.16,100.0,10.84,147.0,0.0023619974296064834,0.0028992213812009554,0.001092008024416685,0.0008780235369266882,0.0005629954793769794,0.0,0.0,0.0003014425730522305,0.0,0.0005673070445110389,0.0004993139576835398,0.00230525033309922,no trend,False,0.3152515554041373,-1.0042636379683647,-0.14666666666666667,-44.0,1833.3333333333333,-1.5374631861469997e-09,1.29057992738024e-07,38.64184848,-121.38273020,1963-08-01,2020-09-30,57.2,CA,False
98,45.0,1970-10-01,2020-09-30,50.0,0.9,11447360,False,24.9,33.0,0.011618765027497886,0.011009812374038749,0.008051012874799594,36.03030303030303,66.0,16.515151515151516,159.0,0.0029712002651456704,0.003261875755855978,0.0015886267441881986,0.0008000564169299041,0.0004421393760681487,7.474288293763202e-05,0.000345456467129088,0.00017558257170182398,7.835158186833601e-05,0.000513384752479104,0.000985000052686032,0.0027235110251395663,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.64184848,-121.38273020,1963-08-01,2020-09-30,57.2,CA,False
99,47.5,1970-10-01,2020-09-30,50.0,0.95,11447360,False,84.27999999999975,33.0,0.008009561953954067,0.007682520045436342,0.005898840436517422,18.03030303030303,66.0,10.606060606060606,150.0,0.002620739731452071,0.002958250317167682,0.0011226525929783934,0.0007549534083896461,0.00041048155199705557,0.0,0.00011919716061281343,0.00030758347767329344,6.170263527617342e-05,0.00043838439659113065,0.0008041649162936271,0.002135557452896027,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.64184848,-121.38273020,1963-08-01,2020-09-30,57.2,CA,False
