,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
0,MS,1990-10-01,2020-09-30,30.0,0.95,02431000,True,2936.0000000000036,29.0,0.15397092940423987,0.12157253237418972,0.0840140544230974,18.310344827586206,96.66666666666667,6.379310344827586,188.0,0.031525756963666524,0.06012377852366588,0.02812918042505933,0.023122830145068836,0.048011222123175844,0.024710413017023966,0.01004319261731518,0.007785003388135665,0.00787471115816446,0.013734096486372842,0.015380804934028778,0.0437064410832134,no trend,False,0.3917934361895805,-0.8563694881680758,-0.11264367816091954,-49.0,3141.6666666666665,-5.39719096196e-08,3.1943385144062e-06,34.26500000,-88.44527780,1928-08-13,2020-09-30,92.1,False
1,MS,1990-10-01,2020-09-30,30.0,0.95,02433500,False,6932.999999999993,25.0,0.30341950395661454,0.2315005563774745,0.1633507052218499,19.72,83.33333333333334,5.6,184.0,0.05225189033728565,0.11796424964254436,0.05233297051511669,0.05539254054618204,0.15917175846282833,0.050048128004104034,0.012385788702840045,0.0,0.008091436975302272,0.01451247449640917,0.018796550606652716,0.13625244262694747,no trend,False,0.5670283920847112,-0.5724334022399462,-0.07586206896551724,-33.0,3125.0,-5.7748669034875033e-08,5.546447290585688e-06,34.01138889,-88.51361110,1944-10-01,2020-09-30,76.0,False
2,MS,1990-10-01,2020-09-30,30.0,0.95,02435020,False,1720.9999999999945,19.0,0.09865777260072622,0.07472923362142686,0.04768427246475376,18.31578947368421,63.33333333333333,10.578947368421053,193.0,0.016326186818178504,0.028209994678365755,0.013927059338866943,0.012866396881467596,0.026061228540491817,0.007352309027243547,0.015180185739237148,0.007589277344436499,0.01736090007611906,0.014233564884137791,0.006485056247900181,0.016913176751157163,no trend,False,0.3499065014728451,-0.9347706631089695,-0.11954022988505747,-52.0,2976.6666666666665,0.0,8.69044022154e-07,34.23555556,-88.69583330,1970-10-01,2020-09-30,50.0,False
3,MS,1990-10-01,2020-09-30,30.0,0.95,02436500,True,4160.0,30.0,0.23124053432841984,0.17759854995192578,0.11325442861099584,18.2,100.0,10.933333333333334,190.0,0.0343203578813592,0.05388533709082676,0.03196793471739034,0.03851441774030943,0.05599559005197696,0.028366684250016,0.029349120252695038,0.015623831438288641,0.0174510738605376,0.015182113344212949,0.020441138688835202,0.05111711841277441,no trend,False,0.5924901808547871,-0.5352309301050473,-0.07126436781609195,-31.0,3141.6666666666665,-4.320554647021052e-08,4.806471734677053e-06,34.05916667,-88.62805560,1939-10-01,2020-09-30,81.0,False
4,MS,1990-10-01,2020-09-30,30.0,0.95,02439400,True,4551.999999999989,30.0,0.19205569106473125,0.15694619024093226,0.10711955887628107,18.266666666666666,100.0,5.633333333333334,173.0,0.04109128483147789,0.07751845093673713,0.029274177780699816,0.03722872456195211,0.06886457742519951,0.032592056139236276,0.01727037678090824,0.0,0.017277716507546986,0.044723400985267336,0.03919658682631113,0.049183624709660256,no trend,False,0.7481053914270006,-0.3211385580630284,-0.04367816091954023,-19.0,3141.6666666666665,-2.3136529369058802e-08,4.130078704484352e-06,33.79000000,-88.31527780,1966-07-27,2020-09-30,54.2,False
5,MS,1990-10-01,2017-10-12,27.0,0.95,02441390,False,23400.0,7.0,0.458418355206912,0.40567717664582403,0.23280913876435202,15.142857142857142,25.925925925925924,6.428571428571429,184.0,0.206674469268624,0.07474288293763201,0.0870002264242944,0.12457147156272001,0.07608849948806401,0.0,0.054558634681152005,0.0,0.0,0.010275617294208,0.013823151836256,0.12599864063136001,increasing,True,0.0009076589805960822,3.3176877287249504,0.3386243386243386,128.0,1465.3333333333333,0.0,0.0,33.51750000,-88.48944440,1900-10-01,2017-10-12,117.0,False
6,MS,1990-10-01,2020-09-30,30.0,0.95,02443500,False,3800.0,29.0,0.1668168008567841,0.147895491770208,0.08974629656326379,18.79310344827586,96.66666666666667,5.655172413793103,172.0,0.04356964746451402,0.05822238156164641,0.030697183378673283,0.054132415467570194,0.0425187645763776,0.0214564675405248,0.0140188778799552,0.0020551234588416,0.000122328777312,0.0287227969128576,0.007311183257347201,0.04695166671353502,no trend,False,0.9147523390847367,-0.10704618602100947,-0.016091954022988506,-7.0,3141.6666666666665,-5.757758808666753e-09,3.442998183349668e-06,33.51416667,-88.39527780,1928-08-10,2020-09-30,92.1,False
7,MS,1990-10-01,2020-09-30,30.0,0.95,02448000,True,4980.0,27.0,0.14414588821082241,0.12529819511386242,0.07418017056199681,20.25925925925926,90.0,4.0,178.0,0.0486571449528288,0.062393433077464096,0.02609723505034004,0.05783052171165696,0.072418636168704,0.0199028920686624,0.0226552895581824,0.0086119459227648,0.0428069168073792,0.046069017535699204,0.016881371269056,0.026097621351742085,no trend,False,0.6813780520148034,0.4105833807593386,0.05517241379310345,24.0,3138.0,2.865447054023077e-08,2.5978474081056538e-06,33.07236110,-88.55877780,1928-08-08,2020-09-30,92.1,False
8,MS,1990-10-01,2020-09-30,30.0,0.95,02448500,True,7700.0,28.0,0.1479662677056528,0.12991316150534402,0.08414734458198239,19.535714285714285,93.33333333333333,4.178571428571429,176.0,0.0579873355538112,0.08670500630838145,0.02940139970910417,0.043737125218189205,0.1024381181210688,0.019315713937564802,0.0,0.0002568904323552,0.029815600656844802,0.0173951521337664,0.004604455178023681,0.0203106546597024,no trend,False,0.4219896471167994,0.8029741996308263,0.10574712643678161,46.0,3140.6666666666665,7.62572678938e-08,2.9144123273418997e-06,32.93262870,-88.29781030,1939-03-01,2020-09-30,81.6,False
9,AL,1990-10-01,2020-09-30,30.0,0.95,02378500,False,242.29999999999927,30.0,0.018065399659910702,0.008465216632004984,0.0031846339912742286,18.266666666666666,100.0,8.966666666666667,250.0,0.00295690242194395,0.0016218174540628856,0.002869112735162022,0.005783169402910626,0.001833953029461509,0.0015829615625900205,0.004959223923325652,0.0014483727233740849,0.008118360427108824,0.004378690623451205,0.0011868949618696852,0.0017358641698691792,no trend,False,0.9573083429738336,-0.05353161330872175,-0.009195402298850575,-4.0,3140.6666666666665,-2.251863515333332e-10,2.719212842147333e-07,30.54547146,-87.79860149,1953-07-01,2020-09-30,67.2,False
10,AL,1990-10-01,2020-09-30,30.0,0.95,02438000,False,1900.0,30.0,0.092806765720704,0.07580632777506431,0.05317713502270848,18.2,100.0,9.033333333333333,177.0,0.0170526315572928,0.027676329826943128,0.010660952942740802,0.0162079804758528,0.0246160451030976,0.0093826172198304,0.0062981844776064,0.003180548210112,0.0028722796912857597,0.005535377173368,0.00826453219519872,0.025094419004933845,no trend,False,0.41182433473249125,0.8206874261610726,0.10804597701149425,47.0,3141.6666666666665,1.77121875483e-08,1.57258315514265e-06,34.10621294,-87.98947650,1951-01-01,2020-09-30,69.7,False
11,AL,2001-10-01,2011-11-07,10.0,0.95,02442500,False,1440.0,10.0,0.07365660339510144,0.05830923499353792,0.03741058667755584,18.3,100.0,10.5,182.0,0.016983311916816,0.0202087140119424,0.015254398530806401,0.01060835156849664,0.0121390923352608,0.0049420826034048,0.0015821188532352,0.0027034659785952,0.004159178428608,0.009755719990632,0.004844219581555199,0.0186778567415808,no trend,False,0.27575784782750934,-1.0898985218261321,-0.2727272727272727,-15.0,165.0,-1.5002265328680001e-07,2.250339799302e-06,33.57511416,-88.08336050,1954-08-01,2011-11-07,57.3,False
12,AL,1990-10-01,2020-09-30,30.0,0.95,02446500,False,3030.0,29.0,0.0901470287648031,0.07789052892488078,0.05018516998056298,18.862068965517242,96.66666666666667,4.413793103448276,164.0,0.02757419407746493,0.0327120742618656,0.01875177827415648,0.02403400683659294,0.040277623706956804,0.005269923726600961,0.00183493165968,0.0,0.0027401646117888,0.013276749964262398,0.0066139092266688,0.031149355022810184,no trend,False,0.5441196833389506,-0.6065950541190537,-0.08045977011494253,-35.0,3141.6666666666665,-1.69006863391579e-08,2.3223838184937897e-06,33.25706249,-87.77640220,1928-09-01,2020-09-30,92.1,False
13,AL,1990-10-01,2015-09-29,25.0,0.95,02450000,True,2475.4999999999927,25.0,0.11316258416499031,0.09295690390672519,0.05639474069709435,18.28,100.0,9.04,172.0,0.03351969457266324,0.023343511259339773,0.024209738807025673,0.01824717206774453,0.033202204896295766,0.02017599106401152,0.0011419391362075468,0.008353832202636498,0.010349932026425071,0.012263459925528032,0.007720046807383045,0.016111794492629568,no trend,False,0.23361300135229124,-1.1911033845671302,-0.17333333333333334,-52.0,1833.3333333333333,-4.2694725461149996e-08,3.1262648151798e-06,34.01204356,-86.73666329,1928-10-01,2015-09-29,87.0,False
14,AL,1990-10-01,2020-09-30,30.0,0.95,02450250,True,662.1499999999996,30.0,0.03852588260606482,0.03259164429901921,0.022167919476493665,18.266666666666666,100.0,9.166666666666666,171.0,0.008014273001980312,0.010418950941990952,0.005799925387182935,0.006673357305509789,0.005438085019145859,0.007146141348623764,0.004822159625379938,0.0007189262242626249,0.005545041146775651,0.0024176108101897935,0.0018999772068161733,0.009680009114760859,no trend,False,0.568058623631595,0.5709129921120505,0.07586206896551724,33.0,3141.6666666666665,4.001388246476925e-09,7.206789935027846e-07,34.28537757,-87.39890840,1966-10-01,2020-09-30,54.0,False
15,AL,1990-10-01,2020-09-30,30.0,0.95,02453000,False,1451.4999999999964,30.0,0.042479728104328866,0.03602427542053818,0.022874135740793642,18.266666666666666,100.0,5.833333333333333,182.0,0.01124751942995188,0.012646864067050654,0.007790619391094134,0.01141346807391066,0.01285100504295758,0.004762055419460671,0.001693030277998098,0.0,0.0023630861557245846,0.0033927886387483393,0.00156366759599066,0.012999015667694664,no trend,False,0.9431079616717606,0.07136412401400631,0.011494252873563218,5.0,3141.6666666666665,1.7394634339999986e-09,1.138458591234e-06,33.90843985,-87.25695140,1938-10-01,2020-09-30,82.0,False
16,AL,2009-11-04,2019-10-28,10.0,0.95,02453500,False,12300.0,10.0,0.1747833570233856,0.1568744240249088,0.1012392961034112,17.5,100.0,5.3,181.0,0.06308087283388801,0.035760779234208,0.067770142630848,0.040752958384512004,0.057249867782016,0.005382466201728,0.011988220176576001,0.0,0.045016990050816,0.002201917991616,0.0,0.08386860972510721,no trend,False,0.21291190281150452,-1.2455983106584367,-0.3090909090909091,-17.0,165.0,-5.0120818482e-07,8.806539292600001e-06,33.75760677,-87.17027910,1900-10-01,2019-10-28,119.1,False
17,AL,1992-10-01,2020-09-30,28.0,0.95,02455000,True,2000.0,28.0,0.0840468602291904,0.0694364353332336,0.043959719904048004,18.071428571428573,100.0,8.285714285714286,185.0,0.019170031484584144,0.02358865812907296,0.01358338743272448,0.0146060560110528,0.0190533866706624,0.021399380777779198,0.006801480018547201,0.0059696443328256,0.018716302928736,0.0171504945791424,0.012317148666681602,0.019844606004178447,no trend,False,0.4647845151096839,0.7309912212165797,0.10052910052910052,38.0,2562.0,2.5471311308510873e-08,1.5098996600041034e-06,34.02454235,-86.57415730,1936-12-01,2020-09-30,83.8,False
18,AL,2002-03-16,2020-09-30,18.0,0.95,02456000,False,476.39999999999964,12.0,0.024796410147474347,0.01786970623721876,0.00889244580914122,15.666666666666666,66.66666666666666,8.0,204.0,0.0061919157212015075,0.008067582863726405,0.005478643804867972,0.00331773993386741,0.007713971144776516,0.0009155085694030098,0.0011860998248171535,0.0017703420652592648,0.0057204606134410585,0.0032622638333564195,0.010625803807393157,0.002900170652512899,no trend,False,0.06654449910820559,-1.834738134096391,-0.30409356725146197,-52.0,772.6666666666666,-1.52486218941e-08,2.873452008735e-07,33.74037995,-86.81249360,1944-01-01,2020-09-30,76.7,False
19,AL,1990-10-01,2020-09-30,30.0,0.95,02456500,False,5480.0,29.0,0.23437518815587136,0.19661524736324726,0.11401379504174433,18.862068965517242,96.66666666666667,7.137931034482759,187.0,0.06554118354108934,0.06838423309295424,0.04457472447130339,0.0449657284679424,0.0420668277046416,0.0675336403280448,0.0135050970152448,0.0111563844908544,0.0630482518266048,0.0400810238862768,0.0417455690347008,0.04079017100416489,no trend,False,0.4977975765265772,0.67795917813306,0.0896551724137931,39.0,3141.6666666666665,4.227705197379998e-08,3.9069178006719e-06,33.70982680,-86.98333050,1928-10-01,2020-09-30,92.0,False
20,AL,1990-10-01,2020-09-30,30.0,0.95,02462000,False,843.1499999999996,29.0,0.03973042961050063,0.03172567733774188,0.0174908596381951,18.896551724137932,96.66666666666667,10.724137931034482,199.0,0.009373520407117565,0.007876886414755917,0.00822910578128917,0.006181033557053127,0.004899346171273874,0.004756102085631458,0.0028152188770686824,0.0007262659509013449,0.0057442780263837045,0.003431036769787874,0.004518251029642511,0.005064128093021974,no trend,False,0.7212260985001633,-0.35682062007003157,-0.04827586206896552,-21.0,3141.6666666666665,-3.781478889708333e-09,9.238471492081709e-07,33.44733226,-87.12221860,1953-10-01,2020-09-30,67.0,False
21,AL,1990-10-01,2020-09-30,30.0,0.95,02464000,False,1460.0,30.0,0.07415244270580608,0.06334510299288192,0.03547616094566208,18.233333333333334,100.0,9.266666666666667,182.0,0.016815109848012,0.01634801779997568,0.015239342681291077,0.018815330986560002,0.01326288603616704,0.0064414839024576,0.0038982103703424005,0.0003425205764736,0.0094478592343968,0.0165205013759856,0.004065763725933382,0.012001035572294401,no trend,False,0.9147523390847367,0.10704618602100947,0.016091954022988506,7.0,3141.6666666666665,4.045263800000002e-09,1.3485493666869999e-06,33.47928058,-87.59722970,1938-12-01,2020-09-30,81.8,False
22,AL,1990-10-01,2020-09-30,30.0,0.95,02465000,False,28710.000000000036,30.0,1.0174043632779919,0.8862809624024415,0.5219768927903033,18.166666666666668,100.0,6.766666666666667,182.0,0.31462716867091733,0.30111595521680695,0.23146643480385562,0.2526964868004082,0.15797093470154147,0.10206501535026692,0.03127946835867827,0.0,0.3303855617642493,0.08073209987482732,0.11453888077277163,0.18580246144192292,no trend,False,0.802761791874143,0.24977443404902208,0.034482758620689655,15.0,3141.6666666666665,1.0901985940999998e-07,2.3663680782455003e-05,33.20928528,-87.59000740,1900-10-01,2020-09-30,120.0,False
23,AL,1990-10-01,2019-10-08,29.0,0.95,02467000,True,94400.0,28.0,1.63160375624784,1.3930451649498239,0.7915720424463359,18.928571428571427,96.55172413793103,4.321428571428571,167.0,0.48259422230627014,0.5639500550291803,0.4930879862745701,0.38203277154537596,0.81124367487408,0.26019330934262397,0.066546854857728,0.0,0.233403307111296,0.235727553880224,0.595985803064064,0.364397039482896,no trend,False,0.4429112184875048,-0.7672864574250118,-0.10114942528735632,-44.0,3140.6666666666665,-6.91638978205e-07,6.762806285303251e-05,32.51958077,-87.87834760,1928-08-01,2019-10-08,91.2,False
24,AL,1990-10-01,2020-09-30,30.0,0.95,02467500,True,3440.0,29.0,0.08760090290323333,0.07833259981668414,0.039263319283451587,18.75862068965517,96.66666666666667,4.172413793103448,180.0,0.03543582381550228,0.02883778596353088,0.02413096091396716,0.0371254247055552,0.026541849568780803,0.0116090009669088,0.0057311032170672006,0.0,0.0009908630962272,0.0116456996001024,0.0020877444661248,0.0126518537934936,no trend,False,0.7752944295177846,0.28545649605602524,0.03908045977011494,17.0,3141.6666666666665,1.9184663571500003e-08,2.0096819992602496e-06,32.57374714,-88.19335890,1938-10-01,2020-09-30,82.0,False
25,AL,1990-10-01,2020-09-30,30.0,0.95,02469761,True,108000.0,25.0,1.7087862245158658,1.5314584289243904,0.8890855535036161,21.6,83.33333333333334,3.16,162.0,0.56847930370848,0.79146718920864,0.65113860609216,0.5337298653182031,1.1710941614668802,0.44038359832320007,0.0,0.0,0.0122328777312,0.026912331008640003,0.00489315109248,0.17832817314816,no trend,False,0.8022473982934415,0.25043961347997645,0.034482758620689655,15.0,3125.0,2.0057766341666674e-07,5.059630553115834e-05,31.75849066,-88.12917630,1960-10-01,2020-09-30,60.0,False
26,AL,1990-10-01,2020-09-30,30.0,0.95,02469800,True,851.1499999999996,30.0,0.04715095848426111,0.03805187898211036,0.021894861257403732,18.266666666666666,100.0,7.866666666666666,206.0,0.013091165216062718,0.012350668693391716,0.011474425197006683,0.008007178201161078,0.004848079734083715,0.010712983449357508,0.010584424059654419,0.003611169972005705,0.009140365464493538,0.0017756633670723374,0.004891298685280707,0.01345630665290921,no trend,False,0.31774734769908775,0.9990977361960883,0.1310344827586207,57.0,3141.6666666666665,1.3327795799733333e-08,7.986294636086668e-07,31.74432470,-88.02250660,1956-10-01,2020-09-30,64.0,False
27,AL,1990-10-01,2020-09-30,30.0,0.95,02471001,True,840.1499999999996,28.0,0.037086747452931765,0.01872614602642472,0.010634704682237572,19.571428571428573,93.33333333333333,9.035714285714286,229.0,0.0062031570920008106,0.00480809181598906,0.005041658228136771,0.006064632628408371,0.008761723918496979,0.004451212171130979,0.004934192397268179,0.0048490719563885785,0.013420751323288179,0.009553964885765284,0.0035251261342040315,0.007780507805569468,no trend,False,0.9005970992136978,0.12490709772035075,0.01839080459770115,8.0,3140.6666666666665,1.2176244038000083e-09,7.247272134570998e-07,30.80296466,-88.14333550,1951-10-01,2020-09-30,69.0,False
28,MS,1990-10-01,2020-09-30,30.0,0.95,02472000,True,4610.0,30.0,0.17297533769471424,0.15187443913357634,0.07925518377008063,18.233333333333334,100.0,5.4,196.0,0.0496975948927164,0.0569341430329536,0.043593721320003345,0.050730967239059524,0.038540555069126396,0.0307697651198784,0.0343315713526128,0.0068993430403968,0.0131666540646816,0.016954768535443202,0.020162840720450402,0.027634070794780804,no trend,False,0.2389927879015219,1.177508046231104,0.15402298850574714,67.0,3141.6666666666665,7.897568516739997e-08,2.9043032131057004e-06,31.70694444,-89.40694440,1938-09-12,2020-09-30,82.1,False
29,MS,1990-10-01,2020-09-30,30.0,0.95,02472500,True,1300.0,30.0,0.06963198662153665,0.05734446870313728,0.030070860038835842,18.133333333333333,100.0,6.833333333333333,194.0,0.0158176934244288,0.019542022175592002,0.023192424098561457,0.014043343635417602,0.014756928169737601,0.01348552441087488,0.0035026806570336,0.02067845651682048,0.009901640746425602,0.0047341236819744,0.0058787715268224005,0.009427041881064758,no trend,False,0.7481053914270006,0.3211385580630284,0.04367816091954023,19.0,3141.6666666666665,8.899580360000006e-09,1.303222185808e-06,31.42583333,-89.41472220,1938-09-16,2020-09-30,82.0,False
30,MS,1990-10-01,2020-09-30,30.0,0.95,02473000,True,9502.999999999993,30.0,0.26723504307981233,0.22714945225251582,0.1199590242379121,18.266666666666666,100.0,5.0,198.0,0.07757572958776082,0.09665835523480427,0.09904008222160957,0.06188548460647083,0.1379935888906883,0.0970336327394248,0.020027667421520675,0.047410964222811894,0.026225658805328695,0.0031299856488230643,0.02635451178409733,0.036008861994596804,no trend,False,0.3917934361895805,0.8563694881680758,0.11264367816091954,49.0,3141.6666666666665,1.3003967246307698e-07,5.555950451532384e-06,31.34305556,-89.28027780,1938-09-15,2020-09-30,82.0,False
31,MS,1990-10-01,2020-09-30,30.0,0.95,02473500,True,1310.0,29.0,0.047828864635511836,0.04013818095291741,0.02165809911140458,18.79310344827586,96.66666666666667,4.586206896551724,192.0,0.021313436970129232,0.013035096976098694,0.015861964791456,0.0120019821640236,0.0232241183726832,0.01192705578792,0.0031866646489776005,0.0039879181403712,0.0150097409761824,0.0018838631706048,0.0053946990794592,0.01033433510731776,no trend,False,0.6685166224807093,0.4281847440840379,0.05747126436781609,25.0,3141.6666666666665,5.663369319999993e-09,1.0514045142580002e-06,31.68083333,-89.11555560,1938-09-13,2020-09-30,82.0,False
32,MS,1990-10-01,2020-09-30,30.0,0.95,02474500,True,3520.0,28.0,0.1003375582592256,0.0838406488617216,0.04670512717772161,19.464285714285715,93.33333333333333,4.5,186.0,0.0354202974706896,0.0338483726822304,0.0377438646352992,0.0253797261843168,0.0244382314875048,0.025713508990982403,0.012251227047796801,0.0045750962714688,0.0174257343280944,0.0027034659785952,0.0050888771361792,0.0249306048161856,no trend,False,0.1694484891847532,1.3739780749238582,0.1793103448275862,78.0,3140.6666666666665,6.597825257800001e-08,1.561249337291e-06,31.33277778,-89.11250000,1939-10-01,2020-09-30,81.0,False
33,MS,1990-10-01,2020-09-30,30.0,0.95,02475000,True,19700.0,29.0,0.46696690710320776,0.3887355448953335,0.21366197339335946,18.82758620689655,96.66666666666667,3.6206896551724137,187.0,0.15253583005624322,0.177575511365532,0.20251888874523105,0.11325897225129601,0.2199960731179008,0.1053984745320192,0.06770897824219199,0.020958997179456,0.05871781310976001,0.014434795722816,0.024343426685088,0.152421656530752,no trend,False,0.31774734769908775,0.9990977361960883,0.1310344827586207,57.0,3141.6666666666665,2.699539375866667e-07,1.2863399515493332e-05,31.10741389,-88.80832220,1939-10-01,2020-09-30,81.0,False
34,MS,1990-10-01,2020-09-30,30.0,0.95,02475500,True,2242.5,29.0,0.09353574680803052,0.08361635934982246,0.0417619900158917,18.79310344827586,96.66666666666667,6.310344827586207,185.0,0.0206738546247216,0.027459897916608005,0.0200365799467248,0.03587838654993954,0.016177980799512,0.01896096048336,0.01899918822627,0.004981839456031201,0.0066791512412352,0.0079391376475488,0.01391489841924,0.01335259380619584,no trend,False,0.45366236627030876,0.7493233021470662,0.09885057471264368,43.0,3141.6666666666665,2.6114425197777787e-08,1.512198266347222e-06,32.32611110,-88.90916670,1938-08-20,2020-09-30,82.1,False
