,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
29,MS,1970-10-01,2020-09-30,50.0,0.9,02472500,True,821.0,50.0,0.11429476146476801,0.09308848073960173,0.04657237598858262,36.5,100.0,11.1,197.0,0.019176737809253386,0.021654014291607248,0.026110332907297546,0.02877718079214259,0.01833065013152128,0.00909811543488192,0.00384094885220064,0.013764434023146241,0.01036491730164576,0.00676338334218432,0.00691344682883983,0.014724749876124672,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42583333,-89.41472220,1938-09-16,2020-09-30,82.0,False
30,MS,1970-10-01,2020-09-30,50.0,0.9,02473000,True,6427.999999999993,50.0,0.5401590593457857,0.4639614425883592,0.22837265847311766,36.54,100.0,8.38,197.0,0.10855553561688744,0.12255618650902315,0.12361687215292275,0.15180260679389002,0.10300303241469573,0.044771843181082835,0.0263235218271783,0.045784603128448856,0.0406545234359114,0.03146418481241958,0.039998900500441414,0.06794262620685802,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.34305556,-89.28027780,1938-09-15,2020-09-30,82.0,False
31,MS,1970-10-01,2020-09-30,50.0,0.9,02473500,True,996.0,50.0,0.08296362143055303,0.07318191880761996,0.03591930101910071,36.44,100.0,6.54,190.0,0.020519632987610403,0.01801670778792399,0.021772409409927886,0.022875481357344,0.012598396117808256,0.01000588234023504,0.00583997582887488,0.00366986331936,0.012114044061811201,0.004982043337326721,0.007420686047704669,0.013133579987852799,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68083333,-89.11555560,1938-09-13,2020-09-30,82.0,False
32,MS,1970-10-01,2020-09-30,50.0,0.9,02474500,True,2660.0,50.0,0.17087911176669582,0.14842199482775886,0.07437198208482201,35.56,100.0,6.24,187.0,0.042445367309990406,0.0414436305446688,0.0437168099033856,0.051567336285352094,0.033433098675039664,0.019089961739434474,0.018129124797638403,0.0070828362063648,0.0185904790435008,0.005705414173831681,0.0141381484378344,0.0291081325613904,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.33277778,-89.11250000,1939-10-01,2020-09-30,81.0,False
33,MS,1970-10-01,2020-09-30,50.0,0.9,02475000,True,14200.0,49.0,0.9056773301161783,0.7727084456836938,0.3724287142735543,36.93877551020408,98.0,6.26530612244898,190.0,0.207923970351168,0.21466386090036585,0.223669431545184,0.28198222332502026,0.19988522212780802,0.10167967970173442,0.084371905266048,0.0328819753414656,0.0739844445182976,0.034333610165568004,0.0632195121148416,0.11650404553075938,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.10741389,-88.80832220,1939-10-01,2020-09-30,81.0,False
34,MS,1970-10-01,2020-09-30,50.0,0.9,02475500,True,1380.0,50.0,0.15289727081694107,0.13617688421882765,0.06642403676530675,36.3,100.0,11.02,193.0,0.028045721354712113,0.03324117711484538,0.03380500157027433,0.04528031883987183,0.0163237559258088,0.0062544956285664,0.0165932190380544,0.0034763614352482913,0.007070603328633601,0.008302787740103564,0.013312866079468803,0.019194824322338825,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.32611110,-88.90916670,1938-08-20,2020-09-30,82.1,False
35,MS,1970-10-01,2020-09-30,50.0,0.9,02476500,True,158.0,50.0,0.028086442613280575,0.023324183312524414,0.011317271298775142,36.48,100.0,14.5,201.0,0.004460487799213824,0.00496048289032548,0.0061349410931684405,0.00609115758495552,0.00286756776801152,0.0025575728157588885,0.00179951456605824,0.001372960630066447,0.0017819225228447998,0.001479077246479392,0.00238284807844032,0.003343116716802947,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.36777778,-88.67722220,1950-10-01,2020-09-30,70.0,False
36,MS,1970-10-01,2020-09-30,50.0,0.9,02476600,True,1360.0,50.0,0.07058908697522573,0.06298121565663782,0.028396423734989185,36.24,100.0,9.22,185.0,0.014972300956459638,0.017886349224203818,0.01698312657018371,0.024559651064444885,0.0119787057161184,0.0042476315445105235,0.005140866866536801,0.0027095824174607997,0.0033077701385164798,0.0033572453328960003,0.005636533662299077,0.00760558784807808,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29833333,-88.75361110,1968-10-01,2020-09-30,52.0,False
37,MS,1970-10-01,2020-09-30,50.0,0.9,02477000,True,3340.0,50.0,0.29801834591771287,0.26736911541974595,0.12819811204742976,36.48,100.0,9.14,187.0,0.065405119602816,0.07139047771354022,0.06966367830942631,0.0943470352553851,0.0422057582445888,0.017286415442822403,0.01717051201542982,0.00972758437185024,0.0117190968664896,0.014757743694919681,0.022224980094461364,0.036397151948869784,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.17583333,-88.81972220,1938-08-20,2020-09-30,82.1,False
38,MS,2012-11-23,2020-09-30,8.0,0.9,02477500,False,7974.0000000000055,8.0,0.42230095846093973,0.37217001387459564,0.20857423518027915,35.875,100.0,6.875,190.0,0.1372900760923667,0.10254996157461108,0.08466211572727096,0.09646847378824308,0.06066528724456696,0.13996369384929783,0.0008220493835366265,0.0,0.0,0.016778615096113877,0.014522872442480595,0.044048961659687,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68254959,-88.68351000,1938-10-01,2020-09-30,82.0,False
39,MS,1970-10-01,2020-09-30,50.0,0.9,02478500,True,11000.0,49.0,0.6035252501555383,0.5272120651581257,0.24041349500297143,36.795918367346935,98.0,5.326530612244898,186.0,0.16685645225356802,0.1521630185444352,0.1751564597941872,0.189670769222256,0.1262720814277045,0.08423210094912001,0.0907190212545792,0.026178358344768,0.05997605196211201,0.015462357452236803,0.027340481729232,0.06299400167318818,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14861110,-88.54805560,1938-09-14,2020-09-30,82.0,False
40,MS,1970-10-01,2020-09-30,50.0,0.9,02479000,True,26800.0,49.0,1.5295141503168275,1.31630258097899,0.6065959521166354,37.142857142857146,98.0,4.938775510204081,186.0,0.38179575953933403,0.37371441468816,0.44175117132084185,0.5049064679563113,0.455831975343744,0.16000604072409602,0.19445382441515519,0.038044249744032,0.167101109808192,0.040083062699232,0.126487955740608,0.192953258080128,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.97805556,-88.72694440,1930-10-01,2020-09-30,90.0,False
41,MS,1970-10-01,2020-09-30,50.0,0.9,02479130,True,1320.0,48.0,0.1246514949712116,0.09238167321954481,0.046665880028334,36.354166666666664,96.0,11.166666666666666,203.0,0.019774738111478403,0.0181990269561024,0.02572696515648672,0.0294873517710576,0.020545362807105026,0.0150632598162564,0.00834668562669878,0.0133256814751872,0.0156152684238768,0.009788877527640252,0.0054597264821355795,0.0230380038757728,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.05194444,-89.20416670,1970-10-01,2020-09-30,50.0,False
42,MS,1970-10-01,2020-09-30,50.0,0.9,02479155,True,193.90000000000146,50.0,0.029723382700305438,0.021444582076521078,0.011081920517528987,36.54,100.0,15.86,215.0,0.004149636783977642,0.004350825073515947,0.005588031734037056,0.005508213911534088,0.004705376419306063,0.0029497138073242414,0.001564611275129892,0.002592892414264886,0.003200392656209268,0.0023644595742698267,0.0015952853666920813,0.003973128591194163,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.02527778,-89.01666670,1966-10-01,2020-09-30,54.0,False
43,MS,1970-10-01,2020-09-30,50.0,0.9,02479300,True,1930.0,49.0,0.17371585120341396,0.10976186712356846,0.05607850732661212,37.204081632653065,98.0,9.63265306122449,224.0,0.02931836330297088,0.027783179655774617,0.030943213402506147,0.032944188262498564,0.0427172090373504,0.0231350902069728,0.02192851270474052,0.027470965758364798,0.033305088994756524,0.014859348538192943,0.010987699545297854,0.02392160331504662,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.73611110,-88.78111110,1961-09-30,2020-09-30,59.0,False
44,MS,1970-10-01,2020-09-30,50.0,0.9,02481000,True,465.0,49.0,0.064201687371374,0.03987094293503589,0.020365045196335817,36.44897959183673,98.0,13.816326530612244,239.0,0.00875110946990688,0.008815137158515347,0.01037441234483712,0.0114499735564032,0.01285194289691693,0.006118551817208117,0.005237157089820961,0.006732250991979521,0.0117295821902592,0.005723979364741384,0.00513641060393472,0.007744601829791015,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.55861110,-89.12194440,1952-10-01,2020-09-30,68.0,False
45,LA,1970-10-01,2020-09-30,50.0,0.9,02489500,True,31700.0,48.0,1.14456410788734,1.018886580296424,0.501609151367856,38.020833333333336,96.0,3.5208333333333335,179.0,0.3519545717799014,0.4290871684734919,0.34631996438070217,0.47694631065312004,0.310393981332036,0.0744737596275456,0.016147398605184,0.043793702277696,0.206857962434592,0.029114249000256002,0.0353774823986304,0.16675571090754637,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79324276,-89.82090720,1938-10-01,2020-09-30,82.0,False
46,LA,1970-10-01,2020-09-30,50.0,0.9,02492000,True,3900.0,49.0,0.4862768618604754,0.3912888159282734,0.2107689882006528,37.265306122448976,98.0,7.571428571428571,199.0,0.10594702252291302,0.11154439776958672,0.09943622682293805,0.1322381728291302,0.0894433068626112,0.0655804575169632,0.0359891262851904,0.0426764327782464,0.08958025154578385,0.03881158480171636,0.030735661339536872,0.0722763723313856,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62935636,-89.89729560,1937-10-01,2020-09-30,83.0,False
47,MS,1970-10-01,2020-09-30,50.0,0.9,02482000,True,3560.0,47.0,0.30069350449669013,0.2664263509576618,0.1349515454866327,38.808510638297875,94.0,4.957446808510638,181.0,0.08660795881171392,0.0765173298129744,0.070706033286336,0.11155034656070267,0.0698451445160028,0.007986321604512,0.018037378214654398,0.0109117269362304,0.03926264436605952,0.0394387978053888,0.01868205087108864,0.0471361904882496,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79888889,-89.33500000,1928-08-15,2020-09-30,92.1,False
48,MS,1970-10-01,2020-09-30,50.0,0.9,02482550,True,5249.000000000015,47.0,0.44128190798705963,0.39299467930770254,0.19458401346709384,38.87234042553192,94.0,4.25531914893617,185.0,0.12445501456671855,0.13138339556505021,0.11199146663982834,0.16967271380131185,0.10690113065032522,0.01647964356436326,0.014372815808977755,0.00044527674941560876,0.040285802259496864,0.05792267605723173,0.03730118979955951,0.07046910175975248,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.70722220,-89.52638890,1962-09-01,2020-09-30,58.1,False
49,MS,1970-10-01,2020-09-30,50.0,0.9,02484000,True,1430.0,50.0,0.15528512855007132,0.13161499945530855,0.0679922916904466,36.44,100.0,9.18,188.0,0.03460712476509637,0.029468148997874904,0.03021140221188096,0.04123141032048519,0.03111271492013204,0.01632599862005952,0.0109209015945288,0.0073478818905408005,0.025627878846864,0.015084250322363347,0.014098100326214402,0.023023715052204425,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.03222220,-89.57777780,1938-08-17,2020-09-30,82.1,False
50,MS,1970-10-01,2020-09-30,50.0,0.9,02484500,True,1860.0,48.0,0.1845191985877044,0.1601925921094968,0.0792252132196392,37.166666666666664,96.0,6.083333333333333,184.0,0.044640916438279686,0.038539681292145606,0.04017644033258016,0.06201772455106735,0.035567092003464,0.0121350147093504,0.01633333834669824,0.0046117949046624,0.0241110020081952,0.03438417272685696,0.0232791663224736,0.03411798530742605,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.70611110,-89.67194440,1943-10-01,2020-09-30,77.0,False
51,MS,1970-10-01,2020-09-30,50.0,0.9,02486000,False,13100.0,47.0,0.8798093883474465,0.7917222577230352,0.3943567451745743,37.04255319148936,94.0,4.212765957446808,185.0,0.27007475613216,0.26522457357077883,0.20992297791057601,0.38931359914316804,0.21811220994729602,0.0337138110271872,0.030092879218752,0.05749452533664,0.082082609576352,0.0828899795066112,0.06074847081313921,0.1589887803653962,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.28138889,-90.17888890,1901-10-01,2020-09-30,119.0,False
