,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,State,HCDN_2009
25,10/1/1990,9/30/2015,25,0.9,11447650,TRUE,46200,19,2.415504037,2.192505114,1.323854905,48.05263158,76,2.842105263,158,0.730250374,1.111503736,0.919525031,1.094010721,0.571560824,0.269204863,0,0,0,0,0,0.423855621,no trend,FALSE,0.115963448,-1.571944393,-0.226666667,-68,1816.666667,-2.91E-06,6.41E-05,38.45566389,-121.5016167,10/1/1948,9/30/2015,67,CA,FALSE
26,10/1/1990,9/30/2020,30,0.9,11449500,TRUE,148,30,0.03020689,0.02988492,0.022515019,36.46666667,100,7.633333333,146,0.010770233,0.010690822,0.006813909,0.002263388,0.001324646,0.00010031,0,0,0,0.000286249,0.002907021,0.007290239,no trend,FALSE,0.453662366,-0.749323302,-0.098850575,-43,3141.666667,-5.13E-09,4.75E-07,38.92739984,-122.8436046,10/1/1946,9/30/2020,74,CA,FALSE
27,10/1/1990,9/30/2020,30,0.9,11451000,TRUE,672,18,0.246199441,0.240544725,0.118191482,60.77777778,60,5.222222222,189,0.076791779,0.112671699,0.104690599,0.048615338,0.007226739,0.002017813,0.001015329,2.81E-05,0,0,0,0.007224738,no trend,FALSE,0.318386853,-0.997778345,-0.126436782,-55,2929,0,7.10E-07,38.9240648,-122.5658147,10/1/1944,9/30/2020,76,CA,FALSE
28,10/1/1990,9/30/2020,30,0.9,11452500,TRUE,970.3,27,0.310912923,0.307681513,0.183338198,40.59259259,90,4.074074074,156,0.123970617,0.125937635,0.123990748,0.067400578,0.015610522,0.009195454,0,0,0,0,0.00124702,0.026989847,no trend,FALSE,0.112110258,-1.588779169,-0.206896552,-90,3138,-8.05E-08,2.86E-06,38.727126,-121.8071874,1/1/1903,9/30/2020,117.7,CA,FALSE
29,3/5/1991,9/30/2020,29,0.9,11453000,FALSE,27550,14,3.008221914,2.984193047,2.070641738,26.28571429,48.27586207,2.714285714,154,1.90423965,1.679125574,0.94297694,0.805657327,0.336404138,0,0,0,0,0,0,0.27358831,no trend,FALSE,0.312277301,-1.0104551,-0.12183908,-53,2648.333333,0,0,38.6776817,-121.6441266,10/1/1939,9/30/2020,81,CA,FALSE
30,4/22/1998,9/30/2020,22,0.9,11453500,FALSE,465,23,0.082592348,0.081761789,0.063278655,35.52173913,104.5454545,7.130434783,149,0.026397687,0.037001244,0.018933185,0.007421576,0.003423249,0,0,0,0,0.001986619,0.00540265,0.025914281,no trend,FALSE,0.791699347,-0.264104564,-0.043478261,-11,1433.666667,-1.55E-08,1.32E-06,38.77879078,-122.5174807,10/1/1904,9/30/2020,116,CA,FALSE
31,10/1/1990,9/30/2020,30,0.9,11454000,TRUE,686,26,0.091468803,0.088842216,0.046414926,41.92307692,86.66666667,4.961538462,252,0.13805618,0.099077441,0.07472013,0.03954536,0.003154995,0.001062901,0.000854068,0.000224106,0,0,0,0,no trend,FALSE,0.830244277,0.214388284,0.029885057,13,3133,1.41E-09,4.70E-07,38.51518487,-122.0819159,6/28/1930,9/30/2020,90.3,CA,FALSE
32,10/1/1990,9/30/2020,30,0.9,11189500,FALSE,284,18,0.061519686,0.031697425,0.004548728,56.55555556,60,3.777777778,210,0.005369418,0.006543774,0.005646859,0.022958089,0.036187503,0.012422182,0.001586604,0,0,0,0.013686144,0.005198973,no trend,FALSE,0.711719649,0.369547535,0.048275862,21,2929,0,6.66E-08,35.7374516,-118.173689,9/12/1911,9/30/2020,109.1,CA,FALSE
33,10/1/1990,9/30/2020,30,0.9,11200800,TRUE,61,22,0.011857795,0.010550935,0.006490732,49.45454545,73.33333333,5.045454545,169,0.00415813,0.004695048,0.00306926,0.002807238,0.002955848,0.001800313,0.000858748,0,0,0,0.00124074,0.00235645,no trend,FALSE,0.665227191,-0.432707623,-0.057471264,-25,3076.333333,0,3.47E-08,35.94161745,-118.8228702,9/1/1968,9/30/2020,52.1,CA,FALSE
34,10/1/1990,9/30/2020,30,0.9,11224500,TRUE,6.806,23,0.004803015,0.004610133,0.002623057,47.65217391,76.66666667,4.695652174,169,0.001901716,0.001633974,0.00197343,0.000683536,0.00047479,0.000200384,1.57E-05,0,0,5.35E-06,5.12E-06,0.000398842,decreasing,TRUE,0.020454454,-2.317905559,-0.298850575,-130,3097.333333,-8.29E-10,3.02E-08,36.21467719,-120.4707116,5/1/1945,9/30/2020,75.4,CA,FALSE
35,10/1/1990,9/30/2020,30,0.9,11253310,TRUE,4.88,26,0.001848763,0.001787309,0.000996179,42.11538462,86.66666667,4.153846154,168,0.000804221,0.000749465,0.000835108,0.000386723,0.000173144,7.03E-05,1.61E-06,0,0,0,0,0.000271521,decreasing,TRUE,0.038226282,-2.072420081,-0.268965517,-117,3133,-4.96E-10,1.53E-08,36.40217399,-120.4334917,10/1/1966,9/30/2020,54,CA,FALSE
36,10/1/1990,9/30/2020,30,0.9,11251000,TRUE,1360,14,0.643849559,0.330621482,0.138486661,77.64285714,46.66666667,3.428571429,247,0.312101487,0.228711999,0.102210587,0.166778162,0.1915424,0.192409575,0.073084105,0.003620932,0,0,0,0.043830401,no trend,FALSE,0.907184191,-0.116590973,-0.016091954,-7,2648.333333,0,0,36.98439397,-119.7243124,10/1/1907,9/30/2020,113,CA,FALSE
37,10/1/2001,9/30/2020,19,0.9,11261500,FALSE,1170,12,0.567424072,0.392781393,0.150382844,57.58333333,63.15789474,3.333333333,182,0.096713131,0.168760704,0.115606131,0.311387903,0.197120592,0.196102816,0.043198369,0,0,0,0,0.009162425,no trend,FALSE,0.857249691,0.179876288,0.035087719,6,772.6666667,0,2.17E-07,37.3099386,-120.9310369,4/1/1937,9/30/2020,83.5,CA,FALSE
38,10/1/1990,9/30/2020,30,0.9,11264500,TRUE,1110,27,0.084275466,0.005815601,0.001844899,40.51851852,90,4.259259259,246,0.022728687,0.003963452,2.45E-05,0.005104023,0.031877973,0.052097895,0.028983765,0.000685041,0,0.003156082,0,0.000391452,no trend,FALSE,0.486299454,-0.696206602,-0.091954023,-40,3138,-1.85E-08,1.86E-06,37.73131496,-119.5590514,8/23/1915,9/30/2020,105.1,CA,FALSE
39,10/1/1990,9/30/2020,30,0.9,11266500,TRUE,2023,27,0.14107607,0.016146402,0.00538301,40.59259259,90,3.962962963,242,0.057571592,0.008178902,0.001740739,0.012878996,0.063728682,0.080604198,0.037186201,0,0,0.002488167,0.000310715,0.002830688,no trend,FALSE,0.401459089,-0.839018213,-0.110344828,-48,3138,-5.19E-08,3.65E-06,37.71627778,-119.6656667,10/1/1916,9/30/2020,104,CA,FALSE
40,10/1/1990,9/30/2020,30,0.9,11274000,TRUE,3873,13,1.187073185,0.840778672,0.40909999,84.30769231,43.33333333,3.153846154,200,0.272474507,0.335399139,0.228442631,0.415924571,0.30541153,0.212209672,0.114613746,0,0,0,0,0.05995578,no trend,FALSE,0.606803686,-0.514641319,-0.062068966,-27,2552.333333,0,0,37.3504928,-120.97715,5/1/1912,9/30/2020,108.4,CA,FALSE
41,10/1/1990,9/30/2020,30,0.9,11274500,TRUE,18,26,0.016220532,0.01618788,0.01258446,41.73076923,86.66666667,3.653846154,152,0.007551528,0.009372251,0.003781561,0.000807276,0.000192464,0,0,0,0,0.00027157,0,0.002305245,no trend,FALSE,0.352880847,-0.929015898,-0.12183908,-53,3133,-1.66E-09,9.40E-08,37.31549247,-121.1252081,4/1/1932,9/30/2020,88.5,CA,FALSE
42,10/1/1990,9/30/2020,30,0.9,11274630,TRUE,13,28,0.004696377,0.004678988,0.003489551,38.07142857,93.33333333,3.892857143,150,0.001894474,0.002578958,0.001498309,0.000401565,0.000161474,2.45E-06,0,0,0,0,1.76E-05,0.000452305,no trend,FALSE,0.148358601,-1.445353559,-0.188505747,-82,3140.666667,-7.52E-10,3.42E-08,37.48659935,-121.2091026,6/18/1965,9/30/2020,55.3,CA,FALSE
43,10/1/1990,9/30/2020,30,0.9,11276500,TRUE,910.3,22,0.264502641,0.024484416,0.015051411,49.81818182,73.33333333,3.227272727,257,0.100879894,0.086074198,0.017772781,0.028663427,0.102661172,0.114751586,0.083877484,0.004746724,0,0,0,0.014432349,no trend,FALSE,0.800722023,0.25241278,0.034482759,15,3076.333333,0,2.55E-06,37.93742147,-119.7982326,10/1/1910,9/30/2020,110,CA,FALSE
44,10/1/1990,9/30/2020,30,0.9,11276600,TRUE,890.7,21,0.28887032,0.032118795,0.019901203,50.47619048,70,3.238095238,257,0.127191102,0.036415972,0.012170979,0.034647587,0.108787896,0.124611728,0.094599755,0.005595808,0,0,0,0.018098379,no trend,FALSE,0.744464835,0.325946498,0.043678161,19,3049.666667,0,2.10E-06,37.87936848,-119.947126,10/1/1970,9/30/2020,50,CA,FALSE
45,10/1/1990,9/30/2020,30,0.9,11276900,TRUE,1560,22,0.270784757,0.025947046,0.014649427,49.68181818,73.33333333,3.363636364,258,0.106132447,0.031462962,0.013839462,0.03450487,0.106252329,0.119147006,0.078991028,0.004770822,0,0,0,0.01569886,no trend,FALSE,0.772985653,0.288471749,0.03908046,17,3076.333333,0,3.23E-06,37.8815908,-119.9701824,10/1/1966,9/30/2020,54,CA,FALSE
46,10/1/1990,9/30/2020,30,0.9,11277300,TRUE,18,26,0.055192373,0.013233744,0.009071027,42.11538462,86.66666667,4.230769231,250,0.007960933,0.012152018,0.002267639,0.013366172,0.022152378,0.029159336,0.022324362,0.00305088,0.003392387,0.010379678,0.003297495,0.0112339,no trend,FALSE,0.283746344,1.071941421,0.140229885,61,3133,2.60E-09,4.39E-08,37.96769944,-119.9174029,11/1/1956,9/30/2020,63.9,CA,FALSE
47,10/1/1990,9/30/2020,30,0.9,11278000,TRUE,478,23,0.055212828,0.018918199,0.010889495,47.60869565,76.66666667,4.130434783,224,0.026517454,0.00969374,0.003564661,0.009210637,0.024218284,0.020532641,0.005555125,0,0,0.001767651,0.002564011,0.011941735,no trend,FALSE,0.398385468,0.844508227,0.110344828,48,3097.333333,2.37E-09,3.57E-07,37.969088,-119.882124,10/1/1909,9/30/2020,111,CA,FALSE
48,10/1/1990,9/30/2020,30,0.9,11278300,TRUE,631,20,0.111243833,0.041487927,0.027691932,52.9,66.66666667,4.85,227,0.048463399,0.020446381,0.007614151,0.015729209,0.03576343,0.035428697,0.035449132,0.015158982,0.005685842,0.011242015,0.003342022,0.01998893,no trend,FALSE,0.812897386,0.23668988,0.032183908,14,3016.666667,0,3.59E-07,37.89436824,-119.962682,6/1/1956,9/30/2020,64.3,CA,FALSE
49,10/1/1990,9/30/2020,30,0.9,11278400,TRUE,1623,21,0.113499203,0.037173735,0.023089964,52.19047619,70,4.761904762,233,0.06812245,0.01604923,0.005739666,0.017500879,0.037425524,0.036375991,0.039505205,0.019748758,0.002938337,0.005255244,0.00241477,0.016801124,no trend,FALSE,0.971109907,0.036216278,0.006896552,3,3049.666667,0,8.20E-07,37.8902017,-119.9699046,4/1/1963,9/30/2020,57.5,CA,FALSE
50,10/1/1990,9/30/2020,30,0.9,11284400,TRUE,15,28,0.006094778,0.006048389,0.004155631,38.53571429,93.33333333,6.142857143,162,0.002316395,0.002233922,0.001691766,0.000728245,0.00014114,1.43E-05,0,0,0,0,1.47E-05,0.001320329,no trend,FALSE,0.580153852,-0.553160004,-0.073563218,-32,3140.666667,-5.11E-10,4.83E-08,37.8418714,-120.1849103,5/1/1969,9/30/2020,51.4,CA,FALSE
51,10/1/1990,9/30/2020,30,0.9,11289000,TRUE,884,30,0.013067568,0.000937936,1.22E-05,36.4,100,14.36666667,298,0.000229978,0.000137008,0.00197194,0.001279384,0.001813184,0.003158257,0.004825912,0.003076433,0.00083039,0.000469498,0,0,decreasing,TRUE,0.007447227,-2.676154651,-0.347126437,-151,3141.666667,-3.45E-08,1.59E-06,37.67243198,-120.4749183,1/1/1909,9/30/2020,111.7,CA,FALSE
52,10/1/1990,9/30/2020,30,0.9,11289500,TRUE,1810,30,0.0222671,0.00224351,0.000132115,36.4,100,12.56666667,286,0,0.001052027,0.002510187,0.002731427,0.002665328,0.004634222,0.011755342,0.004187269,0.000489315,0.001553575,0,0.002911425,decreasing,TRUE,0.003434292,-2.925929085,-0.379310345,-165,3141.666667,-7.32E-08,3.43E-06,37.66576548,-120.4410283,10/1/1900,9/30/2020,120,CA,FALSE
53,10/1/1990,9/30/2020,30,0.9,11289650,TRUE,3950,13,0.522095458,0.382994464,0.175120232,84,43.33333333,4.692307692,209,0.173099298,0.121714415,0.109533187,0.15421853,0.126490674,0.070424677,0.021299887,0,0,0,0,0.047512497,no trend,FALSE,0.812248159,-0.237526763,-0.029885057,-13,2552.333333,0,0,37.666321,-120.4421394,10/1/1970,9/30/2020,50,CA,FALSE
54,10/1/1990,9/30/2020,30,0.9,11290000,TRUE,4213,13,0.538992261,0.414801452,0.203838888,84.30769231,43.33333333,4.615384615,206,0.205564132,0.138381031,0.112266012,0.139532118,0.128638496,0.06133412,0.023505475,0.000677701,0,0,0,0.057030492,no trend,FALSE,0.812248159,-0.237526763,-0.029885057,-13,2552.333333,0,0,37.627153,-120.9843777,4/1/1940,9/30/2020,80.5,CA,FALSE
55,10/1/1990,9/30/2020,30,0.9,11303000,TRUE,1870,17,0.194201971,0.146167058,0.080601712,64.11764706,56.66666667,4.176470588,188,0.068785471,0.072462131,0.067851695,0.049844084,0.056745873,0.023140527,0.012844522,0.007425357,0.007816809,0.020636865,0.002752397,0.041946538,no trend,FALSE,0.232469543,1.194021539,0.149425287,65,2873,0,6.98E-07,37.72965078,-121.1104934,10/1/1940,9/30/2020,80,CA,FALSE
