,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
49,MS,1990-10-01,2020-09-30,30.0,0.9,02484000,True,1330.0,30.0,0.14465622574698625,0.12092444294845824,0.06661046582193024,36.3,100.0,9.2,187.0,0.0290010948812424,0.03615255753167923,0.024037151672262398,0.03940432333178269,0.026338497835067344,0.02178920181481344,0.0063182813481648,0.005309068935340801,0.035090009771947206,0.0195760994778432,0.008732392718887384,0.0189749409150528,no trend,False,0.3723653021980269,0.8920515501750789,0.11724137931034483,51.0,3141.6666666666665,3.539605825e-08,2.445867625075e-06,33.03222220,-89.57777780,1938-08-17,2020-09-30,82.1,False
50,MS,1990-10-01,2020-09-30,30.0,0.9,02484500,True,1690.0,30.0,0.15022870931613888,0.12895002626530752,0.06902442036088703,36.2,100.0,6.133333333333334,179.0,0.03513865002387841,0.0425479875620688,0.027807990404263516,0.051242942298009596,0.0306066600834624,0.015247058804167681,0.0201353167455552,0.0006361096420224,0.0220742278659504,0.0367475647045248,0.016416521915270398,0.01833348581385374,no trend,False,0.2686642304239091,1.106143922217098,0.14482758620689656,63.0,3141.6666666666665,5.910355148677777e-08,1.9760990057717225e-06,32.70611110,-89.67194440,1943-10-01,2020-09-30,77.0,False
51,MS,1990-10-01,2020-09-30,30.0,0.9,02486000,False,11900.0,27.0,0.7771501915676801,0.6936222901408641,0.379799138685568,37.51851851851852,90.0,4.851851851851852,188.0,0.19771208737791246,0.30145673743697177,0.1335192011148021,0.278596994284896,0.165266178148512,0.06980895558604801,0.035353016643168,0.009052329521088,0.11050366217184,0.104142565751616,0.064589594420736,0.10598120434394181,no trend,False,0.34408385430196065,0.9461269208802151,0.12413793103448276,54.0,3138.0,2.737295171333334e-07,1.2042682911536668e-05,32.28138889,-90.17888890,1901-10-01,2020-09-30,119.0,False
52,MS,1993-10-01,2020-09-30,27.0,0.9,02487500,False,1510.0,27.0,0.20886777893887362,0.18508706462942082,0.09808865048330881,36.51851851851852,100.0,10.25925925925926,195.0,0.03824108786752495,0.05793703639195993,0.04267414930773658,0.0509144021532288,0.023633919776678402,0.013752201145415041,0.0142329532402512,0.0112868685199872,0.012477535285824,0.01597124516585472,0.0236556671148672,0.0225970377594624,no trend,False,0.26027849278171566,1.1257331379077247,0.15669515669515668,55.0,2301.0,5.408517700599997e-08,2.7243638113860004e-06,31.97777778,-89.89750000,1928-10-01,2020-09-30,92.0,False
53,MS,1990-10-01,2020-09-30,30.0,0.9,02488000,False,19300.0,14.0,1.132292638339488,0.9901990257217921,0.559269694330848,40.142857142857146,46.666666666666664,5.214285714285714,191.0,0.32174915008602245,0.42602219986677115,0.22481805110358108,0.24352836591035076,0.3477562481425536,0.054803292235776,0.007095069084096,0.043059729613824003,0.04526164760544,0.028624933891008,0.09853583012481601,0.058677036850656,decreasing,True,0.01287261796438166,-2.48727409231893,-0.296551724137931,-129.0,2648.3333333333335,-4.7147549589e-07,6.836394690405001e-06,31.79083333,-90.14250000,1938-10-01,2020-09-30,82.0,False
54,MS,1990-10-01,2020-09-30,30.0,0.9,02488500,True,21800.0,30.0,0.820744543245312,0.7191545713136064,0.3823752921218496,33.36666666666667,100.0,4.333333333333333,193.0,0.2573145054498816,0.3337863017735232,0.211151120000256,0.253500177669696,0.33301388292249606,0.049176168479424,0.060797402324064,0.031744317712464,0.068932266015312,0.014924110832064,0.0691402249367424,0.09358151464368,no trend,False,0.3353389634847317,0.9634156741890852,0.12643678160919541,55.0,3141.6666666666665,4.6628407401333344e-07,1.8528656625266668e-05,31.55333333,-90.08805560,1938-10-01,2020-09-30,82.0,False
55,AR,1990-10-01,2020-09-30,30.0,0.9,07032000,False,1150000.0,9.0,17.783885803891202,14.274409103673602,5.657026346361601,39.77777777777778,30.0,2.7777777777777777,191.0,7.8412746256992,6.3692516720448,9.0441742692672,5.8228498000512,6.1001283619584,8.0247677916672,2.6300687122079998,0.0,0.0,0.0,0.0,0.22019179916160003,no trend,False,0.1216390936755114,1.5479302373039627,0.1632183908045977,71.0,2045.0,0.0,0.0,35.12314616,-90.07759200,1933-01-01,2020-09-30,87.7,False
56,MS,2012-10-25,2020-09-30,8.0,0.9,07029270,False,1002.0000000000027,8.0,0.0916040699584313,0.08546928177623453,0.057462108210652216,32.875,100.0,11.0,215.0,0.01478465602592828,0.04218175850351611,0.01873179790719547,0.01580627607187963,0.004000151018102383,0.005249127834457905,0.0010446877582444701,0.0,0.0033240806421580642,1.9572604369913326e-05,0.0010226685783283132,0.010816660000719321,no trend,False,0.06348653056076747,1.8557687223952255,0.5714285714285714,16.0,65.33333333333333,3.956099443741667e-07,3.060225209434167e-07,34.94175668,-88.78755570,1947-10-01,2020-09-30,73.0,False
57,TN,2001-10-01,2020-09-30,19.0,0.9,07024500,False,1491.0000000000036,19.0,0.16016648457307542,0.11122544488035853,0.06244999972198198,36.526315789473685,100.0,9.263157894736842,197.0,0.014746000132297673,0.03915726686217497,0.02679917688962634,0.027011941584451145,0.05408746500720522,0.01685900257834749,0.00976183642949757,0.0024751189276127853,0.013941810750248612,0.006065060779128938,0.014972430699102193,0.026072391041421426,no trend,False,0.48410753779266247,0.6997114285413196,0.12280701754385964,21.0,817.0,5.285811365333337e-08,3.578966241774e-06,36.11812090,-88.81089460,1929-08-01,2020-09-30,91.2,False
58,TN,2001-10-01,2020-09-30,19.0,0.9,07025400,False,1135.0,19.0,0.1991235645301233,0.15669350620162104,0.0865006099443254,35.8421052631579,100.0,16.105263157894736,206.0,0.0190248432892896,0.038365902470258256,0.03179396880443181,0.0336090670116138,0.0267854149021788,0.0061068273188112,0.006904903439365528,0.0131829645683232,0.010343771898710401,0.0064650758809392,0.019647883617496618,0.03816729810238701,no trend,False,0.2629105671183505,1.1195382856661114,0.19298245614035087,33.0,817.0,7.447330655799986e-08,3.0760590461580012e-06,36.40530950,-88.85476800,1939-01-21,2020-09-30,81.7,False
