,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,State,HCDN_2009
0,1990-10-01,2020-09-30,30.0,0.95,11342000,True,4230.0,30.0,0.14145447388214016,0.1349816505119712,0.0914733820480032,18.233333333333334,100.0,5.3,153.0,0.06487992138555648,0.057797128101569686,0.0458231949451008,0.029147611394068365,0.01558957938064128,0.0065262402695951995,0.0,0.0,0.0,0.0121839462202752,0.0074457449123904,0.048061229051923206,no trend,False,0.568058623631595,-0.5709129921120505,-0.07586206896551724,-33.0,3141.6666666666665,-2.7763380961909078e-08,3.325433929999682e-06,40.93959397,-122.41723510,1944-10-01,2020-09-30,76.0,CA,False
1,1990-10-01,2020-09-30,30.0,0.95,11345500,True,261.14999999999964,17.0,0.011350786505434486,0.0006398586592564952,1.1614038034209989e-05,32.23529411764706,56.666666666666664,2.1176470588235294,243.0,0.00019743864658156978,0.0,7.54768556015049e-05,0.001514954529311049,0.006743396785969763,0.007186485379381271,0.0006482201909762943,0.0003819104427680694,0.0,0.0,0.0,0.0,no trend,False,0.4332885703160312,-0.7835766347327681,-0.09885057471264368,-43.0,2873.0,0.0,2.27525862431e-08,41.23072860,-120.43717260,1928-10-01,2020-09-30,92.0,CA,False
2,1990-10-01,2020-09-30,30.0,0.95,11348500,False,921.2999999999993,19.0,0.058875758876339945,0.03837102210001589,0.021270875470272406,28.842105263157894,63.33333333333333,4.0,187.0,0.017876148886157194,0.022432259731387176,0.015784458532805263,0.013290831365739664,0.0316444484986665,0.0146291027526984,0.0,0.0,0.0,0.0,8.734274700076979e-05,0.003787739329177849,no trend,False,0.5452776010138645,-0.6048516055410978,-0.07816091954022988,-34.0,2976.6666666666665,0.0,3.7096484888330003e-07,41.40600116,-120.92774580,1904-01-01,2020-09-30,116.7,CA,False
3,1990-10-01,2020-09-30,30.0,0.95,11355500,False,208.0,5.0,0.002524376648610432,0.000586199500879104,0.00039340934783539205,30.4,16.666666666666664,3.0,234.0,0.00043304387168448006,0.00106181378706816,2.44657554624e-06,0.00048075209483616006,0.0012398021580571198,0.0015772257021427199,0.0,0.0,0.0,0.0,0.0,0.00047218908042432,increasing,True,0.04653027983245872,1.990550927163275,0.167816091954023,73.0,1308.3333333333333,0.0,0.0,40.68911110,-121.42280560,1926-07-07,2020-09-30,94.2,CA,False
4,1990-10-01,2020-09-30,30.0,0.95,11370500,True,19600.0,16.0,1.250597672654904,1.2221103586383721,0.677670844114152,34.125,53.333333333333336,2.6875,175.0,0.612500188001184,0.743269650947712,0.523077851786112,0.238877519896008,0.11113569418795201,0.005627123756352,0.0,0.0,0.0,0.0,0.0,0.15943517309664001,no trend,False,0.19287584940313707,-1.3021185892662852,-0.16091954022988506,-70.0,2808.0,0.0,1.7244959579400001e-06,40.60098350,-122.44445530,1938-10-01,2020-09-30,82.0,CA,False
5,1990-10-01,2020-09-30,30.0,0.95,11372000,True,511.0,29.0,0.022831189903489656,0.020657449712992416,0.01539292532552799,18.82758620689655,96.66666666666667,6.0,177.0,0.012145779641753857,0.01013036796704175,0.0053914369787308805,0.003404298664613586,0.0039583145762616965,0.0025457977767264,0.0,0.0,0.0,0.00027156988563264,0.00033395756206176,0.004782076562680704,no trend,False,0.617392769071009,0.49954886809804416,0.06666666666666667,29.0,3141.6666666666665,3.677650452175002e-09,2.849046426571625e-07,40.51320587,-122.52417950,1940-10-01,2020-09-30,80.0,CA,False
6,1990-10-01,2020-09-30,30.0,0.95,11374000,True,2990.0,30.0,0.11931133413830401,0.11495398309045056,0.08886614804089345,18.2,100.0,7.766666666666667,149.0,0.062009816428089594,0.03585828767989148,0.02671215664576582,0.0184118401940928,0.018153590553100802,0.0018226987819488,0.0,0.0,0.0,0.0,0.004876840588838399,0.038161427835983495,no trend,False,0.5924901808547871,-0.5352309301050473,-0.07126436781609195,-31.0,3141.6666666666665,-2.1656231812782587e-08,2.6396779725433475e-06,40.50487467,-122.23305770,1949-10-01,2020-09-30,71.0,CA,False
7,1990-10-01,2020-09-30,30.0,0.95,11376000,True,3690.0,27.0,0.1998362906168832,0.1967200782822464,0.1509663971502848,20.22222222222222,90.0,4.962962962962963,149.0,0.10771130394839808,0.0967335194724192,0.05140989195314112,0.021872385383385602,0.0187835837562576,0.0090033980101632,0.0,0.0,0.0,0.0,0.005150041524835201,0.055324601025244065,no trend,False,0.5089306452154796,-0.6605036994824143,-0.08735632183908046,-38.0,3138.0,-4.2320814373090914e-08,3.969198130509819e-06,40.38709797,-122.23861190,1940-10-01,2020-09-30,80.0,CA,False
8,1990-10-01,2020-09-30,30.0,0.95,11376550,True,1140.0,27.0,0.0350530846039808,0.0313487879991552,0.02258551684816,20.037037037037038,90.0,6.777777777777778,154.0,0.01505785696192512,0.0129084044236896,0.0085575775772928,0.00765288830863872,0.008263988511744,0.008546703908198401,0.0,0.0,0.0,0.0,0.0020143471997376,0.0094743638028144,no trend,False,0.734584455364641,0.33903355095523774,0.04597701149425287,20.0,3140.6666666666665,5.258842940000003e-09,3.7525889640699997e-07,40.39820996,-122.14638690,1961-10-01,2020-09-30,59.0,CA,False
9,1990-10-01,2020-09-30,30.0,0.95,11377100,True,31914.999999999964,22.0,1.143460461365366,1.1230699223071463,0.6982543290165879,24.90909090909091,73.33333333333333,3.727272727272727,153.0,0.42999694413881734,0.6624357358905381,0.5786819270179854,0.2008285129217478,0.1121479648202093,0.0,0.0,0.0,0.0,0.0,0.015621384862742489,0.11599703979833116,no trend,False,0.38681091612885465,-0.8654152457134514,-0.11264367816091954,-49.0,3076.3333333333335,-1.33797100185e-07,7.3570707072625e-06,40.28848836,-122.18666450,1900-10-01,2020-09-30,120.0,CA,False
