,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
10,AL,1990-10-01,2020-09-30,30.0,0.95,02438000,False,1900.0,30.0,0.092806765720704,0.07580632777506431,0.05317713502270848,18.2,100.0,9.033333333333333,177.0,0.0170526315572928,0.027676329826943128,0.010660952942740802,0.0162079804758528,0.0246160451030976,0.0093826172198304,0.0062981844776064,0.003180548210112,0.0028722796912857597,0.005535377173368,0.00826453219519872,0.025094419004933845,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.10621294,-87.98947650,1951-01-01,2020-09-30,69.7,False
11,AL,1980-12-01,2011-11-07,31.0,0.95,02442500,False,1360.5000000000018,16.0,0.0703458514926379,0.05588001484257899,0.03371059989678273,18.1875,51.61290322580645,9.8125,184.0,0.015784625820022064,0.01652884197443867,0.015384372856700383,0.013862297044995824,0.013089401588342734,0.0041986294592911075,0.0017766216091612754,0.0030924714904473514,0.004499558251478632,0.010290602569428708,0.004533749144737337,0.02394341158327774,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.57511416,-88.08336050,1954-08-01,2011-11-07,57.3,False
12,AL,1970-10-01,2020-09-30,50.0,0.95,02446500,False,3157.9999999999927,40.0,0.09736648934249094,0.08673049147032175,0.04899866942354445,19.65,80.0,4.475,167.0,0.027213824395184445,0.032468911836742186,0.02854899943516555,0.030090840405796914,0.03556048624948928,0.004448689868246445,0.0012086083198425957,0.0,0.0022704221069107466,0.018696730324366143,0.005423242460832059,0.03379524704179786,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.25706249,-87.77640220,1928-09-01,2020-09-30,92.1,False
13,AL,1970-10-01,2015-09-29,45.0,0.95,02450000,True,2600.0,45.0,0.12159643569849216,0.10215159694043137,0.05884449135470976,18.177777777777777,100.0,8.644444444444444,179.0,0.03492198759840395,0.029367803193229965,0.03192979458833436,0.0238855675471488,0.0260587479847296,0.01857929469814656,0.0205430793365952,0.0037758815930303996,0.0092388809064888,0.0116185154273664,0.006574764017928961,0.018204334342208,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01204356,-86.73666329,1928-10-01,2015-09-29,87.0,False
14,AL,1970-10-01,2020-09-30,50.0,0.95,02450250,True,660.8999999999978,50.0,0.03821181081004299,0.031392363140684186,0.01896887270867659,18.28,100.0,8.9,175.0,0.007859581127223963,0.009202016031623489,0.008475619238220407,0.006622872589806408,0.007478061666047992,0.0058150207583032515,0.0030288115947342048,0.0007219844436954294,0.005962647126763371,0.004044026272898314,0.002332185906575559,0.008093581326810432,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.28537757,-87.39890840,1966-10-01,2020-09-30,54.0,False
15,AL,1970-10-01,2020-09-30,50.0,0.95,02453000,False,1470.0,36.0,0.0436455485362848,0.038356867730496,0.0231024691996896,18.25,72.0,5.805555555555555,180.0,0.011772921528506881,0.014525986265903129,0.010328173361497599,0.011459547112888489,0.010548818230204801,0.0040962664859904,0.0016025069827872002,0.0,0.0022386166248096005,0.00395366608272384,0.0011213471253600001,0.012811420889781459,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.90843985,-87.25695140,1938-10-01,2020-09-30,82.0,False
16,AL,2009-11-04,2019-10-28,10.0,0.95,02453500,False,12300.0,10.0,0.1747833570233856,0.1568744240249088,0.1012392961034112,17.5,100.0,5.3,181.0,0.06308087283388801,0.035760779234208,0.067770142630848,0.040752958384512004,0.057249867782016,0.005382466201728,0.011988220176576001,0.0,0.045016990050816,0.002201917991616,0.0,0.08386860972510721,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.75760677,-87.17027910,1900-10-01,2019-10-28,119.1,False
17,AL,1970-10-01,2020-09-30,50.0,0.95,02455000,True,2040.0,44.0,0.08536824932697294,0.0719048553039936,0.040571451075318544,18.227272727272727,88.0,8.0,185.0,0.019529429507339297,0.02110905381295872,0.02058059349497088,0.018357180589627202,0.01634744213514127,0.0159883711946784,0.00965908025655552,0.004556746954872,0.0121420049251968,0.014144701765190401,0.01202899643568,0.0203279845698216,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.02454235,-86.57415730,1936-12-01,2020-09-30,83.8,False
18,AL,1970-10-01,2020-09-30,50.0,0.95,02456000,False,497.89999999999964,21.0,0.027552669731249486,0.022072084199757515,0.010310661576317957,16.80952380952381,42.0,8.666666666666666,196.0,0.006508775484157429,0.007681833179331933,0.006970755862174276,0.0063080406819498265,0.005949362221547273,0.0022770278608855695,0.0008085116655141131,0.0017177406910151049,0.00395625246258701,0.0041955100754696665,0.006640740005159235,0.002670498373109618,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.74037995,-86.81249360,1944-01-01,2020-09-30,76.7,False
19,AL,1970-10-01,2020-09-30,50.0,0.95,02456500,False,5718.999999999978,47.0,0.2527876813285531,0.21573122344761567,0.11277219295439277,19.4468085106383,94.0,7.276595744680851,188.0,0.06247424202859458,0.06626305209436442,0.06071701484183066,0.06214475515391614,0.048865453385051716,0.06627406168432257,0.029449837612682037,0.009986921379751788,0.035117795879936776,0.03555567465091503,0.030206033337765757,0.04590222490715575,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.70982680,-86.98333050,1928-10-01,2020-09-30,92.0,False
20,AL,1978-06-01,2020-09-30,42.0,0.95,02462000,False,877.8999999999996,42.0,0.046271582340568135,0.038414399148638506,0.0210639552703897,18.428571428571427,100.0,10.238095238095237,196.0,0.009815180212873037,0.009543323253002452,0.010025019997841188,0.009928338550120337,0.006142333936249943,0.007553367052252228,0.0035589635449568657,0.0013915306181831047,0.004548089841400691,0.002682649698322609,0.003994805250533868,0.009864856079806202,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.44733226,-87.12221860,1953-10-01,2020-09-30,67.0,False
21,AL,1970-10-01,2020-09-30,50.0,0.95,02464000,False,1568.9999999999782,50.0,0.07949530700469326,0.06922908456058267,0.036697654563381976,18.28,100.0,8.84,179.0,0.017438456520935074,0.016940685807908973,0.018756415388273395,0.02357023235699055,0.011369014147418706,0.006748572822359874,0.0039466321780285,0.0030129577851946403,0.008804307925088047,0.014452970284016807,0.003289910137029019,0.01526814997266993,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.47928058,-87.59722970,1938-12-01,2020-09-30,81.8,False
22,AL,1970-10-01,2020-09-30,50.0,0.95,02465000,False,29300.0,49.0,1.0224688578755659,0.9074498491343727,0.4741413478499932,18.551020408163264,98.0,6.795918367346939,177.0,0.27377921748954764,0.2707914297770182,0.3032629575059598,0.2997133965935814,0.163077852243264,0.07270406998243199,0.07706712970656,0.0,0.32533338326126404,0.093529088024832,0.08003020453478399,0.219253945202208,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.20928528,-87.59000740,1900-10-01,2020-09-30,120.0,False
23,AL,1970-10-01,2019-10-08,49.0,0.95,02467000,True,97600.0,45.0,1.771538168859648,1.586577057563904,0.6825619563936768,19.844444444444445,91.83673469387756,3.6666666666666665,171.0,0.429491806446976,0.5440776252246721,0.7275789464444927,0.6311743085929158,0.7400891027376,0.23548289632560002,0.04831986703824,0.0,0.20208714011942402,0.421789624171776,0.27462810506544,0.432939018446784,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.51958077,-87.87834760,1928-08-01,2019-10-08,91.2,False
24,AL,1970-10-01,2020-09-30,50.0,0.95,02467500,True,3540.0,46.0,0.10557824464824293,0.09724020881380717,0.0414359480610695,19.847826086956523,92.0,3.9782608695652173,178.0,0.0342337083307632,0.0328548882550608,0.03460518005120064,0.056262176172608,0.03093450120665856,0.00867066373587456,0.00382644415431936,0.0,0.00043222834650239996,0.0104224118269824,0.0024404591073744,0.01645077397291776,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57374714,-88.19335890,1938-10-01,2020-09-30,82.0,False
25,AL,1970-10-01,2020-09-30,50.0,0.95,02469761,True,115000.0,40.0,1.7723604900849121,1.619999997942816,0.684979988558544,22.5,80.0,2.725,167.0,0.39687710274006266,0.793546778422944,0.8063062017608348,0.940218982420032,1.26549120129264,0.34252057647359996,0.00489315109248,0.0,0.0,0.0,0.05137808647104,0.240009061086144,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75849066,-88.12917630,1960-10-01,2020-09-30,60.0,False
26,AL,1974-10-01,2020-09-30,46.0,0.95,02469800,True,883.8999999999978,46.0,0.04993099554050656,0.04163221660630295,0.020350142034442593,18.282608695652176,100.0,7.8478260869565215,199.0,0.010814353229490073,0.012077196372544428,0.015116668874094375,0.011858070793983454,0.006768897388919645,0.008085720143775876,0.009474241474037111,0.003966102841750574,0.007683086041095179,0.0021926210045402988,0.0037951075991979506,0.009573869525387923,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.74432470,-88.02250660,1956-10-01,2020-09-30,64.0,False
27,AL,1970-10-01,2020-09-30,50.0,0.95,02471001,True,833.0,48.0,0.03481823600501904,0.019578007224251282,0.00912975344306172,19.020833333333332,96.0,8.645833333333334,229.0,0.004225164010252179,0.0048005307325152,0.006987037482632341,0.0081769991589888,0.00841691890065024,0.00420918031633428,0.003741303325310208,0.005810791677716161,0.010486838316366721,0.009297876739546997,0.003008000250535074,0.00602638158477888,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.80296466,-88.14333550,1951-10-01,2020-09-30,69.0,False
28,MS,1970-10-01,2020-09-30,50.0,0.95,02472000,True,4870.0,50.0,0.18292849633192781,0.16516048608491446,0.07677843379210368,18.26,100.0,5.24,186.0,0.054438263164276995,0.05409666365153845,0.0541357266224448,0.07695540275661504,0.034061574265545604,0.0216338442676272,0.0328330438305408,0.0058391603036928,0.010139308085203202,0.0175297137888096,0.016591546165886033,0.026611606097748,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.70694444,-89.40694440,1938-09-12,2020-09-30,82.1,False
29,MS,1970-10-01,2020-09-30,50.0,0.95,02472500,True,1410.0,50.0,0.0770803412145097,0.06327529403729587,0.02955414328346995,18.0,100.0,6.82,193.0,0.015570705797855999,0.017531872531938636,0.022587042977155705,0.026414579431991173,0.020313772844222117,0.0081532130078448,0.0026248260503232003,0.0156152684238768,0.007723838999479681,0.007394774588510401,0.0047482385408950155,0.011221626505420801,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42583333,-89.41472220,1938-09-16,2020-09-30,82.0,False
30,MS,1970-10-01,2020-09-30,50.0,0.95,02473000,True,10200.0,49.0,0.30539753731789715,0.266467028064768,0.12011687329774628,18.489795918367346,98.0,5.081632653061225,190.0,0.08241335034464,0.08506979939651922,0.097373706740352,0.129651028411104,0.10065619559822402,0.044160688609632,0.021285207252288003,0.032376349728576004,0.018165823430832,0.0196704673917696,0.025580306544576003,0.048733454809152,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.34305556,-89.28027780,1938-09-15,2020-09-30,82.0,False
31,MS,1970-10-01,2020-09-30,50.0,0.95,02473500,True,1480.0,49.0,0.05367037796752732,0.04814011863076114,0.022640809825357714,18.367346938775512,98.0,4.591836734693878,186.0,0.018546999900936192,0.01365583763760991,0.01819133771867136,0.021883677270522095,0.012228800105289601,0.0077556444815807995,0.00166856452253568,0.0031560824546496002,0.0109851242026176,0.0028196783170416,0.008758740455539201,0.012355206508512,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68083333,-89.11555560,1938-09-13,2020-09-30,82.0,False
32,MS,1970-10-01,2020-09-30,50.0,0.95,02474500,True,3840.0,47.0,0.10271400855500651,0.09065239111204332,0.042957702208065905,18.914893617021278,94.0,4.191489361702128,177.0,0.03707229200429847,0.027709577178018207,0.03769244905341749,0.04424289354798566,0.0284761005452784,0.0551947443231744,0.013187042194233603,0.0032702559801408,0.0141412066572672,0.0044283017386944,0.0106242543095472,0.028560274394428802,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.33277778,-89.11250000,1939-10-01,2020-09-30,81.0,False
33,MS,1970-10-01,2020-09-30,50.0,0.95,02475000,True,20200.0,48.0,0.516115305544104,0.443701766407788,0.19745903471112,18.979166666666668,96.0,3.5625,181.0,0.15931461720015863,0.16406171018728616,0.1833219056797632,0.23487125243904,0.21227379103013239,0.12483651724689601,0.063121649092992,0.018512421633215998,0.045954844010207996,0.028869591445632,0.0426682775264256,0.11909176966620555,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.10741389,-88.80832220,1939-10-01,2020-09-30,81.0,False
34,MS,1970-10-01,2020-09-30,50.0,0.95,02475500,True,2330.0,49.0,0.0938855890329984,0.08574298617420617,0.0392640424092288,18.387755102040817,98.0,6.26530612244898,180.0,0.022824971410582918,0.02628660077802589,0.025760401688952002,0.036785375417512145,0.0151041088901088,0.0122654987384832,0.012534622048569602,0.0046607264155872005,0.0060528279013977605,0.0059900324623776,0.0097268853502656,0.015169832115186365,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.32611110,-88.90916670,1938-08-20,2020-09-30,82.1,False
35,MS,1970-10-01,2020-09-30,50.0,0.95,02476500,True,302.0,50.0,0.019168332226659302,0.016320665085368717,0.007557569725357209,18.18,100.0,10.7,196.0,0.003480060563825381,0.0037517382545004503,0.004887859661647434,0.005284867674532048,0.002252406414252044,0.001789099144447104,0.0023791587978547204,0.0018300385085875202,0.0014701200615628801,0.0011935793557728,0.00231690704228928,0.002719723867708924,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.36777778,-88.67722220,1950-10-01,2020-09-30,70.0,False
36,MS,1970-10-01,2020-09-30,50.0,0.95,02476600,True,1660.0,49.0,0.05245507901251749,0.047545450982685256,0.021284707951156116,18.448979591836736,98.0,7.244897959183674,185.0,0.0127370470491216,0.014412368780308802,0.014022097058305517,0.0219564864177876,0.007836237558398117,0.0045445140771408,0.0045995620269312,0.0026471947410316803,0.00196704673917696,0.0025413803486568,0.00513291549601152,0.006977837339172,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29833333,-88.75361110,1968-10-01,2020-09-30,52.0,False
37,MS,1970-10-01,2020-09-30,50.0,0.95,02477000,True,5182.999999999993,49.0,0.18363002440825024,0.16805817021779082,0.07713648263377908,18.632653061224488,98.0,5.714285714285714,180.0,0.05411956846966149,0.05317305739679819,0.050507037616146805,0.08085182423300977,0.03597007794700904,0.013187042194233636,0.026173465193675593,0.0064793475716256295,0.005927073918321056,0.016477686303926445,0.010038675862460648,0.028084907943165264,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.17583333,-88.81972220,1938-08-20,2020-09-30,82.1,False
38,MS,2012-11-23,2020-09-30,8.0,0.95,02477500,False,11900.0,7.0,0.20334537897177601,0.183388312730304,0.10093871682201601,20.0,87.5,3.7142857142857144,173.0,0.07431473221704,0.06825945774009601,0.096721286594688,0.0573966623147904,0.024465755462400002,0.06630219730310401,0.0,0.0,0.0,0.0,0.0,0.045424752641856005,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68254959,-88.68351000,1938-10-01,2020-09-30,82.0,False
39,MS,1970-10-01,2020-09-30,50.0,0.95,02478500,True,15600.0,45.0,0.322784867067264,0.285107603655168,0.121540436302656,20.22222222222222,90.0,3.111111111111111,174.0,0.1205672429187072,0.1031965565404032,0.127842310060848,0.16345252105879932,0.08676446550802036,0.10300083049670401,0.112175488795104,0.029603564109504002,0.0356221399532544,0.0,0.007176621602304,0.039838405144608006,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14861110,-88.54805560,1938-09-14,2020-09-30,82.0,False
40,MS,1970-10-01,2020-09-30,50.0,0.95,02479000,True,37600.0,44.0,0.9047658785954269,0.7825983528535201,0.3316611172876756,20.727272727272727,88.0,3.0,177.0,0.33579249372144004,0.29853540306619825,0.346679754902208,0.4901591778114528,0.285923128837248,0.25933700790144,0.229733443791936,0.038900551185216,0.12218198277922561,0.028502605113695997,0.11034055713542401,0.15295545483174983,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.97805556,-88.72694440,1930-10-01,2020-09-30,90.0,False
41,MS,1970-10-01,2020-09-30,50.0,0.95,02479130,True,1990.0,48.0,0.08198117863183081,0.060736237935408,0.028805878540782,18.25,96.0,7.020833333333333,198.0,0.015194716915208727,0.0119780261118,0.022660024865691256,0.026945233231503225,0.020136755907641222,0.01514919578231808,0.006545530576786709,0.0207015242291136,0.016454332628257747,0.0082100085115968,0.0060980895490032,0.020456707805947636,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.05194444,-89.20416670,1970-10-01,2020-09-30,50.0,False
42,MS,1970-10-01,2020-09-30,50.0,0.95,02479155,True,337.0,50.0,0.020779597949902043,0.014908893132166388,0.007323579240114816,18.22,100.0,10.16,209.0,0.0032816304103119157,0.0032864410183697725,0.004748991333370782,0.005110303206872029,0.004463936643389635,0.00310680143293248,0.00183772774601856,0.00341358453089136,0.003277282043247951,0.0025382405767057923,0.001337632988123217,0.003907096782671272,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.02527778,-89.01666670,1966-10-01,2020-09-30,54.0,False
43,MS,1970-10-01,2020-09-30,50.0,0.95,02479300,True,3080.0,48.0,0.1004125574500776,0.0587432982717,0.02795722264818,19.020833333333332,96.0,5.6875,213.0,0.0178482216793664,0.0182886052776896,0.021834574670398253,0.024918825008000002,0.046643243208022586,0.0162976882458816,0.017395152133766398,0.04889725886715264,0.033866721998827204,0.01367880387902784,0.007031865882484801,0.0183126179636064,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.73611110,-88.78111110,1961-09-30,2020-09-30,59.0,False
44,MS,1970-10-01,2020-09-30,50.0,0.95,02481000,True,837.6499999999978,48.0,0.04133653764667004,0.024921282343948012,0.012208248870701219,18.645833333333332,96.0,8.75,234.0,0.007416485837366451,0.005759257370512208,0.007237556356237696,0.008940888004956788,0.009837100342412693,0.00545694811660738,0.004560974093732462,0.009104100807200413,0.01025667072534552,0.004350613555195346,0.0041450669303680935,0.00822101651286948,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.55861110,-89.12194440,1952-10-01,2020-09-30,68.0,False
45,LA,1970-10-01,2020-09-30,50.0,0.95,02489500,True,40800.0,35.0,0.72663293723328,0.6463642886690688,0.287367773445504,25.885714285714286,70.0,2.6,173.0,0.248222564705664,0.3446937112234955,0.23106793954443058,0.467433549206316,0.22726462664982108,0.1712602882368,0.0,0.011009589958080001,0.0581061692232,0.0,0.00244657554624,0.09037038423924,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79324276,-89.82090720,1938-10-01,2020-09-30,82.0,False
46,LA,1970-10-01,2020-09-30,50.0,0.95,02492000,True,6730.0,47.0,0.31925728686477756,0.2581173639642399,0.1323826411630807,19.425531914893618,94.0,5.340425531914893,195.0,0.0917864531040128,0.08014350115147727,0.09430814758091328,0.11225170903327532,0.06208507366419032,0.0428884693255872,0.0365212564664976,0.037828135570780796,0.10740466647993599,0.032280816778675205,0.03234862187238528,0.0699611869533696,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62935636,-89.89729560,1937-10-01,2020-09-30,83.0,False
47,MS,1970-10-01,2020-09-30,50.0,0.95,02482000,True,5260.0,44.0,0.19578609600806224,0.17334710596976335,0.08477273059742226,20.65909090909091,88.0,3.5,178.0,0.062403986932761606,0.0713900550328056,0.0588410156640528,0.0906598956788784,0.07806777910497216,0.0041347126731456005,0.02324246768928,0.0,0.0342765234028224,0.024098769130463996,0.0147773162992896,0.0370673670794976,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79888889,-89.33500000,1928-08-15,2020-09-30,92.1,False
48,MS,1970-10-01,2020-09-30,50.0,0.95,02482550,True,7949.500000000007,43.0,0.2821565594038544,0.25151988609712134,0.11873040520598518,21.25581395348837,86.0,3.1627906976744184,175.0,0.09161485713243069,0.10526651901179686,0.0962638911410665,0.13897251163452107,0.12800211416200308,0.002986860979367971,0.0,0.0,0.02326407910660504,0.021651276118394083,0.03566087739940311,0.07430562551917332,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.70722220,-89.52638890,1962-09-01,2020-09-30,58.1,False
49,MS,1970-10-01,2020-09-30,50.0,0.95,02484000,True,2560.0,50.0,0.08193238983781287,0.06938194660071091,0.03312076111477862,18.18,100.0,5.36,179.0,0.02249952424840512,0.015963905439216,0.0195257116719504,0.03258757075073472,0.026157656551684432,0.0109187171520768,0.0060087895415654406,0.0033885071315424,0.0147569281697376,0.017135815125864963,0.012046048325850765,0.019350082498809602,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.03222220,-89.57777780,1938-08-17,2020-09-30,82.1,False
50,MS,1970-10-01,2020-09-30,50.0,0.95,02484500,True,3010.0,47.0,0.11182724219075622,0.09781981636654938,0.04607422301558482,18.95744680851064,94.0,3.765957446808511,178.0,0.03455505661885588,0.0266781587777856,0.031014141458922374,0.05360164724633428,0.04445917082627328,0.0045121843288512,0.012281809242124799,9.78630218496e-05,0.01671826623264,0.01901478514537728,0.023164992796982403,0.0433390469886864,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.70611110,-89.67194440,1943-10-01,2020-09-30,77.0,False
51,MS,1970-10-01,2020-09-30,50.0,0.95,02486000,False,19600.0,41.0,0.5197123185956746,0.47062565897769837,0.21589537381210538,21.195121951219512,82.0,2.8536585365853657,171.0,0.165470059444032,0.18284815968762763,0.17405637457536,0.2965805601939753,0.22086460743681602,0.009052329521088,0.0,0.015902741050560002,0.13113644927846402,0.029848221664128,0.087995167146432,0.15046439609376,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.28138889,-90.17888890,1901-10-01,2020-09-30,119.0,False
